"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,36,100,36,36,36,4394334
"blank1","blank2","female",100,100,51,100,51,51,51,4394334
"blank1","blank2","fifteento49",100,100,47,100,47,47,47,4394334
"blank1","blank2","fiveto14",100,100,26,100,26,26,26,4394334
"blank1","blank2","gt49",100,100,10,100,10,10,10,4394334
"blank1","blank2","higher",100,100,10,100,10,10,10,1709074
"blank1","blank2","male",100,100,49,100,49,49,49,4394334
"blank1","blank2","no.birth.reg",100,100,8,100,8,8,8,730123
"blank1","blank2","no.educ",100,100,28,100,28,28,28,1709074
"blank1","blank2","no.skilled.attendant",100,100,35,100,35,35,35,1024229
"blank1","blank2","non.p20",100,100,50,100,50,50,50,4394334
"blank1","blank2","p20",100,100,50,100,50,50,50,4394334
"blank1","blank2","primary",100,100,72,100,72,72,72,1709074
"blank1","blank2","rural",100,100,36,100,36,36,36,4394334
"blank1","blank2","secondary",100,100,16,100,16,16,16,1709074
"blank1","blank2","stunted",100,100,20,100,20,20,20,730123
"blank1","blank2","under5",100,100,17,100,17,17,17,4394334
"blank1","blank2","urban",100,100,64,100,64,64,64,4394334
"blank1","ext","female",100,36,51,36,19,51,19,4394334
"blank1","ext","fifteento49",100,36,47,36,14,47,14,4394334
"blank1","ext","fiveto14",100,36,26,36,10,26,10,4394334
"blank1","ext","gt49",100,36,10,36,5,10,5,4394334
"blank1","ext","higher",100,36,10,36,0,10,0,1709074
"blank1","ext","male",100,36,49,36,17,49,17,4394334
"blank1","ext","no.birth.reg",100,42,8,42,6,8,6,730123
"blank1","ext","no.educ",100,36,28,36,18,28,18,1709074
"blank1","ext","no.skilled.attendant",100,32,35,32,11,35,11,1024229
"blank1","ext","non.p20",100,36,50,36,0,50,0,4394334
"blank1","ext","p20",100,36,50,36,36,50,36,4394334
"blank1","ext","primary",100,36,72,36,18,72,18,1709074
"blank1","ext","rural",100,36,36,36,30,36,30,4394334
"blank1","ext","secondary",100,36,16,36,1,16,1,1709074
"blank1","ext","stunted",100,42,20,42,7,20,7,730123
"blank1","ext","under5",100,36,17,36,7,17,7,4394334
"blank1","ext","urban",100,36,64,36,6,64,6,4394334
"blank1","female","fifteento49",100,51,47,51,25,47,25,4394334
"blank1","female","fiveto14",100,51,26,51,13,26,13,4394334
"blank1","female","gt49",100,51,10,51,5,10,5,4394334
"blank1","female","higher",100,52,10,52,3,10,3,1709074
"blank1","female","male",100,51,49,51,0,49,0,4394334
"blank1","female","no.birth.reg",100,51,8,51,4,8,4,730123
"blank1","female","no.educ",100,52,28,52,19,28,19,1709074
"blank1","female","no.skilled.attendant",100,100,35,100,35,35,35,1024229
"blank1","female","non.p20",100,51,50,51,25,50,25,4394334
"blank1","female","p20",100,51,50,51,26,50,26,4394334
"blank1","female","primary",100,52,72,52,32,72,32,1709074
"blank1","female","rural",100,51,36,51,18,36,18,4394334
"blank1","female","secondary",100,52,16,52,5,16,5,1709074
"blank1","female","stunted",100,51,20,51,7,20,7,730123
"blank1","female","under5",100,51,17,51,9,17,9,4394334
"blank1","female","urban",100,51,64,51,33,64,33,4394334
"blank1","fifteento49","fiveto14",100,47,26,47,0,26,0,4394334
"blank1","fifteento49","gt49",100,47,10,47,0,10,0,4394334
"blank1","fifteento49","higher",100,75,10,75,8,10,8,1709074
"blank1","fifteento49","male",100,47,49,47,23,49,23,4394334
"blank1","fifteento49","no.birth.reg",100,0,8,0,0,8,0,730123
"blank1","fifteento49","no.educ",100,75,28,75,15,28,15,1709074
"blank1","fifteento49","no.skilled.attendant",100,100,35,100,35,35,35,1024229
"blank1","fifteento49","non.p20",100,47,50,47,26,50,26,4394334
"blank1","fifteento49","p20",100,47,50,47,21,50,21,4394334
"blank1","fifteento49","primary",100,75,72,75,60,72,60,1709074
"blank1","fifteento49","rural",100,47,36,47,14,36,14,4394334
"blank1","fifteento49","secondary",100,75,16,75,13,16,13,1709074
"blank1","fifteento49","stunted",100,0,20,0,0,20,0,730123
"blank1","fifteento49","under5",100,47,17,47,0,17,0,4394334
"blank1","fifteento49","urban",100,47,64,47,33,64,33,4394334
"blank1","fiveto14","gt49",100,26,10,26,0,10,0,4394334
"blank1","fiveto14","higher",100,0,10,0,0,10,0,1709074
"blank1","fiveto14","male",100,26,49,26,13,49,13,4394334
"blank1","fiveto14","no.birth.reg",100,0,8,0,0,8,0,730123
"blank1","fiveto14","no.educ",100,0,28,0,0,28,0,1709074
"blank1","fiveto14","no.skilled.attendant",100,0,35,0,0,35,0,1024229
"blank1","fiveto14","non.p20",100,26,50,26,12,50,12,4394334
"blank1","fiveto14","p20",100,26,50,26,13,50,13,4394334
"blank1","fiveto14","primary",100,0,72,0,0,72,0,1709074
