"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,25,100,25,25,25,43692881
"blank1","blank2","female",100,100,51,100,51,51,51,43692881
"blank1","blank2","fifteento49",100,100,45,100,45,45,45,43692881
"blank1","blank2","fiveto14",100,100,28,100,28,28,28,43692881
"blank1","blank2","gt49",100,100,12,100,12,12,12,43692881
"blank1","blank2","higher",100,100,,100,,,,16545099
"blank1","blank2","male",100,100,49,100,49,49,49,43692881
"blank1","blank2","no.birth.reg",100,100,,100,,,,6974259
"blank1","blank2","no.educ",100,100,,100,,,,16545099
"blank1","blank2","no.skilled.attendant",100,100,,100,,,,10548911
"blank1","blank2","non.p20",100,100,60,100,60,60,60,43692881
"blank1","blank2","p20",100,100,40,100,40,40,40,43692881
"blank1","blank2","primary",100,100,,100,,,,16545099
"blank1","blank2","rural",100,100,66,100,66,66,66,43692881
"blank1","blank2","secondary",100,100,,100,,,,16545099
"blank1","blank2","stunted",100,100,,100,,,,6974259
"blank1","blank2","under5",100,100,15,100,15,15,15,43692881
"blank1","blank2","urban",100,100,34,100,34,34,34,43692881
"blank1","ext","female",100,25,51,25,13,51,13,43692881
"blank1","ext","fifteento49",100,25,45,25,9,45,9,43692881
"blank1","ext","fiveto14",100,25,28,25,8,28,8,43692881
"blank1","ext","gt49",100,25,12,25,3,12,3,43692881
"blank1","ext","higher",100,21,,21,0,,0,16545099
"blank1","ext","male",100,25,49,25,12,49,12,43692881
"blank1","ext","no.birth.reg",100,31,,31,0,,0,6974259
"blank1","ext","no.educ",100,21,,21,0,,0,16545099
"blank1","ext","no.skilled.attendant",100,20,,20,0,,0,10548911
"blank1","ext","non.p20",100,25,60,25,0,60,0,43692881
"blank1","ext","p20",100,25,40,25,25,40,25,43692881
"blank1","ext","primary",100,21,,21,0,,0,16545099
"blank1","ext","rural",100,25,66,25,21,66,21,43692881
"blank1","ext","secondary",100,21,,21,0,,0,16545099
"blank1","ext","stunted",100,31,,31,0,,0,6974259
"blank1","ext","under5",100,25,15,25,5,15,5,43692881
"blank1","ext","urban",100,25,34,25,4,34,4,43692881
"blank1","female","fifteento49",100,51,45,51,24,45,24,43692881
"blank1","female","fiveto14",100,51,28,51,14,28,14,43692881
"blank1","female","gt49",100,51,12,51,7,12,7,43692881
"blank1","female","higher",100,52,,52,0,,0,16545099
"blank1","female","male",100,51,49,51,0,49,0,43692881
"blank1","female","no.birth.reg",100,49,,49,0,,0,6974259
"blank1","female","no.educ",100,52,,52,0,,0,16545099
"blank1","female","no.skilled.attendant",100,100,,100,,,,10548911
"blank1","female","non.p20",100,51,60,51,31,60,31,43692881
"blank1","female","p20",100,51,40,51,20,40,20,43692881
"blank1","female","primary",100,52,,52,0,,0,16545099
"blank1","female","rural",100,51,66,51,34,66,34,43692881
"blank1","female","secondary",100,52,,52,0,,0,16545099
"blank1","female","stunted",100,49,,49,0,,0,6974259
"blank1","female","under5",100,51,15,51,7,15,7,43692881
"blank1","female","urban",100,51,34,51,17,34,17,43692881
"blank1","fifteento49","fiveto14",100,45,28,45,0,28,0,43692881
"blank1","fifteento49","gt49",100,45,12,45,0,12,0,43692881
"blank1","fifteento49","higher",100,70,,70,0,,0,16545099
"blank1","fifteento49","male",100,45,49,45,22,49,22,43692881
"blank1","fifteento49","no.birth.reg",100,0,,0,0,,0,6974259
"blank1","fifteento49","no.educ",100,70,,70,0,,0,16545099
"blank1","fifteento49","no.skilled.attendant",100,100,,100,,,,10548911
"blank1","fifteento49","non.p20",100,45,60,45,30,60,30,43692881
"blank1","fifteento49","p20",100,45,40,45,16,40,16,43692881
"blank1","fifteento49","primary",100,70,,70,0,,0,16545099
"blank1","fifteento49","rural",100,45,66,45,27,66,27,43692881
"blank1","fifteento49","secondary",100,70,,70,0,,0,16545099
"blank1","fifteento49","stunted",100,0,,0,0,,0,6974259
"blank1","fifteento49","under5",100,45,15,45,0,15,0,43692881
"blank1","fifteento49","urban",100,45,34,45,19,34,19,43692881
"blank1","fiveto14","gt49",100,28,12,28,0,12,0,43692881
"blank1","fiveto14","higher",100,0,,0,0,,0,16545099
"blank1","fiveto14","male",100,28,49,28,14,49,14,43692881
"blank1","fiveto14","no.birth.reg",100,0,,0,0,,0,6974259
"blank1","fiveto14","no.educ",100,0,,0,0,,0,16545099
"blank1","fiveto14","no.skilled.attendant",100,0,,0,0,,0,10548911
"blank1","fiveto14","non.p20",100,28,60,28,15,60,15,43692881
"blank1","fiveto14","p20",100,28,40,28,12,40,12,43692881
"blank1","fiveto14","primary",100,0,,0,0,,0,16545099
"blank1","fiveto14","rural",100,28,66,28,20,66,20,43692881
"blank1","fiveto14","secondary",100,0,,0,0,,0,16545099
"blank1","fiveto14","stunted",100,0,,0,0,,0,6974259
"blank1","fiveto14","under5",100,28,15,28,0,15,0,43692881
"blank1","fiveto14","urban",100,28,34,28,7,34,7,43692881
"blank1","gt49","higher",100,30,,30,0,,0,16545099
"blank1","gt49","male",100,12,49,12,6,49,6,43692881
"blank1","gt49","no.birth.reg",100,0,,0,0,,0,6974259
"blank1","gt49","no.educ",100,30,,30,0,,0,16545099
"blank1","gt49","no.skilled.attendant",100,0,,0,0,,0,10548911
"blank1","gt49","non.p20",100,12,60,12,7,60,7,43692881
"blank1","gt49","p20",100,12,40,12,5,40,5,43692881
"blank1","gt49","primary",100,30,,30,0,,0,16545099
"blank1","gt49","rural",100,12,66,12,9,66,9,43692881
"blank1","gt49","secondary",100,30,,30,0,,0,16545099
"blank1","gt49","stunted",100,0,,0,0,,0,6974259
"blank1","gt49","under5",100,12,15,12,0,15,0,43692881
"blank1","gt49","urban",100,12,34,12,3,34,3,43692881
"blank1","higher","male",100,,48,,0,48,0,16545099
"blank1","higher","no.birth.reg",,,,,,,,16545099
"blank1","higher","no.educ",100,,,,,,,16545099
"blank1","higher","no.skilled.attendant",100,,,,,,,6223602
"blank1","higher","non.p20",100,,65,,0,65,0,16545099
"blank1","higher","p20",100,,35,,0,35,0,16545099
"blank1","higher","primary",100,,,,,,,16545099
"blank1","higher","rural",100,,61,,0,61,0,16545099
"blank1","higher","secondary",100,,,,,,,16545099
"blank1","higher","stunted",,,,,,,,16545099
"blank1","higher","under5",100,,0,,0,0,0,16545099
"blank1","higher","urban",100,,39,,0,39,0,16545099
"blank1","male","no.birth.reg",100,51,,51,0,,0,6974259
"blank1","male","no.educ",100,48,,48,0,,0,16545099
"blank1","male","no.skilled.attendant",100,0,,0,0,,0,10548911
"blank1","male","non.p20",100,49,60,49,29,60,29,43692881
"blank1","male","p20",100,49,40,49,20,40,20,43692881
"blank1","male","primary",100,48,,48,0,,0,16545099
"blank1","male","rural",100,49,66,49,32,66,32,43692881
"blank1","male","secondary",100,48,,48,0,,0,16545099
"blank1","male","stunted",100,51,,51,0,,0,6974259
"blank1","male","under5",100,49,15,49,7,15,7,43692881
"blank1","male","urban",100,49,34,49,17,34,17,43692881
"blank1","no.birth.reg","no.educ",,,,,,,,16545099
"blank1","no.birth.reg","no.skilled.attendant",,,,,,,,6974259
"blank1","no.birth.reg","non.p20",100,,54,,0,54,0,6974259
"blank1","no.birth.reg","p20",100,,46,,0,46,0,6974259
"blank1","no.birth.reg","primary",,,,,,,,16545099
"blank1","no.birth.reg","rural",100,,68,,0,68,0,6974259
"blank1","no.birth.reg","secondary",,,,,,,,16545099
"blank1","no.birth.reg","stunted",100,,,,,,,6974259
"blank1","no.birth.reg","under5",100,,100,,,100,,6974259
"blank1","no.birth.reg","urban",100,,32,,0,32,0,6974259
"blank1","no.educ","no.skilled.attendant",100,,,,,,,6223602
"blank1","no.educ","non.p20",100,,65,,0,65,0,16545099
"blank1","no.educ","p20",100,,35,,0,35,0,16545099
"blank1","no.educ","primary",100,,,,,,,16545099
"blank1","no.educ","rural",100,,61,,0,61,0,16545099
"blank1","no.educ","secondary",100,,,,,,,16545099
"blank1","no.educ","stunted",,,,,,,,16545099
"blank1","no.educ","under5",100,,0,,0,0,0,16545099
"blank1","no.educ","urban",100,,39,,0,39,0,16545099
"blank1","no.skilled.attendant","non.p20",100,,66,,0,66,0,10548911
"blank1","no.skilled.attendant","p20",100,,34,,0,34,0,10548911
"blank1","no.skilled.attendant","primary",100,,,,,,,6223602
"blank1","no.skilled.attendant","rural",100,,59,,0,59,0,10548911
"blank1","no.skilled.attendant","secondary",100,,,,,,,6223602
"blank1","no.skilled.attendant","stunted",,,,,,,,6974259
"blank1","no.skilled.attendant","under5",100,,0,,0,0,0,10548911
"blank1","no.skilled.attendant","urban",100,,41,,0,41,0,10548911
"blank1","non.p20","p20",100,60,40,60,0,40,0,43692881
"blank1","non.p20","primary",100,65,,65,0,,0,16545099
"blank1","non.p20","rural",100,60,66,60,32,66,32,43692881
"blank1","non.p20","secondary",100,65,,65,0,,0,16545099
"blank1","non.p20","stunted",100,54,,54,0,,0,6974259
"blank1","non.p20","under5",100,60,15,60,8,15,8,43692881
"blank1","non.p20","urban",100,60,34,60,28,34,28,43692881
"blank1","p20","primary",100,35,,35,0,,0,16545099
"blank1","p20","rural",100,40,66,40,34,66,34,43692881
"blank1","p20","secondary",100,35,,35,0,,0,16545099
"blank1","p20","stunted",100,46,,46,0,,0,6974259
"blank1","p20","under5",100,40,15,40,7,15,7,43692881
"blank1","p20","urban",100,40,34,40,6,34,6,43692881
"blank1","primary","rural",100,,61,,0,61,0,16545099
"blank1","primary","secondary",100,,,,,,,16545099
"blank1","primary","stunted",,,,,,,,16545099
"blank1","primary","under5",100,,0,,0,0,0,16545099
"blank1","primary","urban",100,,39,,0,39,0,16545099
"blank1","rural","secondary",100,61,,61,0,,0,16545099
"blank1","rural","stunted",100,68,,68,0,,0,6974259
"blank1","rural","under5",100,66,15,66,10,15,10,43692881
"blank1","rural","urban",100,66,34,66,0,34,0,43692881
"blank1","secondary","stunted",,,,,,,,16545099
"blank1","secondary","under5",100,,0,,0,0,0,16545099
"blank1","secondary","urban",100,,39,,0,39,0,16545099
"blank1","stunted","under5",100,,100,,,100,,6974259
"blank1","stunted","urban",100,,32,,0,32,0,6974259
"blank1","under5","urban",100,15,34,15,5,34,5,43692881
"blank2","ext","female",100,25,51,25,13,51,13,43692881
"blank2","ext","fifteento49",100,25,45,25,9,45,9,43692881
"blank2","ext","fiveto14",100,25,28,25,8,28,8,43692881
"blank2","ext","gt49",100,25,12,25,3,12,3,43692881
"blank2","ext","higher",100,21,,21,0,,0,16545099
"blank2","ext","male",100,25,49,25,12,49,12,43692881
"blank2","ext","no.birth.reg",100,31,,31,0,,0,6974259
"blank2","ext","no.educ",100,21,,21,0,,0,16545099
"blank2","ext","no.skilled.attendant",100,20,,20,0,,0,10548911
"blank2","ext","non.p20",100,25,60,25,0,60,0,43692881
"blank2","ext","p20",100,25,40,25,25,40,25,43692881
"blank2","ext","primary",100,21,,21,0,,0,16545099
"blank2","ext","rural",100,25,66,25,21,66,21,43692881
"blank2","ext","secondary",100,21,,21,0,,0,16545099
"blank2","ext","stunted",100,31,,31,0,,0,6974259
"blank2","ext","under5",100,25,15,25,5,15,5,43692881
"blank2","ext","urban",100,25,34,25,4,34,4,43692881
"blank2","female","fifteento49",100,51,45,51,24,45,24,43692881
"blank2","female","fiveto14",100,51,28,51,14,28,14,43692881
"blank2","female","gt49",100,51,12,51,7,12,7,43692881
"blank2","female","higher",100,52,,52,0,,0,16545099
"blank2","female","male",100,51,49,51,0,49,0,43692881
"blank2","female","no.birth.reg",100,49,,49,0,,0,6974259
"blank2","female","no.educ",100,52,,52,0,,0,16545099
"blank2","female","no.skilled.attendant",100,100,,100,,,,10548911
"blank2","female","non.p20",100,51,60,51,31,60,31,43692881
"blank2","female","p20",100,51,40,51,20,40,20,43692881
"blank2","female","primary",100,52,,52,0,,0,16545099
"blank2","female","rural",100,51,66,51,34,66,34,43692881
"blank2","female","secondary",100,52,,52,0,,0,16545099
"blank2","female","stunted",100,49,,49,0,,0,6974259
"blank2","female","under5",100,51,15,51,7,15,7,43692881
"blank2","female","urban",100,51,34,51,17,34,17,43692881
"blank2","fifteento49","fiveto14",100,45,28,45,0,28,0,43692881
"blank2","fifteento49","gt49",100,45,12,45,0,12,0,43692881
"blank2","fifteento49","higher",100,70,,70,0,,0,16545099
"blank2","fifteento49","male",100,45,49,45,22,49,22,43692881
"blank2","fifteento49","no.birth.reg",100,0,,0,0,,0,6974259
"blank2","fifteento49","no.educ",100,70,,70,0,,0,16545099
"blank2","fifteento49","no.skilled.attendant",100,100,,100,,,,10548911
"blank2","fifteento49","non.p20",100,45,60,45,30,60,30,43692881
"blank2","fifteento49","p20",100,45,40,45,16,40,16,43692881
"blank2","fifteento49","primary",100,70,,70,0,,0,16545099
"blank2","fifteento49","rural",100,45,66,45,27,66,27,43692881
"blank2","fifteento49","secondary",100,70,,70,0,,0,16545099
"blank2","fifteento49","stunted",100,0,,0,0,,0,6974259
"blank2","fifteento49","under5",100,45,15,45,0,15,0,43692881
"blank2","fifteento49","urban",100,45,34,45,19,34,19,43692881
"blank2","fiveto14","gt49",100,28,12,28,0,12,0,43692881
"blank2","fiveto14","higher",100,0,,0,0,,0,16545099
"blank2","fiveto14","male",100,28,49,28,14,49,14,43692881
"blank2","fiveto14","no.birth.reg",100,0,,0,0,,0,6974259
"blank2","fiveto14","no.educ",100,0,,0,0,,0,16545099
"blank2","fiveto14","no.skilled.attendant",100,0,,0,0,,0,10548911
"blank2","fiveto14","non.p20",100,28,60,28,15,60,15,43692881
"blank2","fiveto14","p20",100,28,40,28,12,40,12,43692881
"blank2","fiveto14","primary",100,0,,0,0,,0,16545099
"blank2","fiveto14","rural",100,28,66,28,20,66,20,43692881
"blank2","fiveto14","secondary",100,0,,0,0,,0,16545099
"blank2","fiveto14","stunted",100,0,,0,0,,0,6974259
"blank2","fiveto14","under5",100,28,15,28,0,15,0,43692881
"blank2","fiveto14","urban",100,28,34,28,7,34,7,43692881
"blank2","gt49","higher",100,30,,30,0,,0,16545099
"blank2","gt49","male",100,12,49,12,6,49,6,43692881
"blank2","gt49","no.birth.reg",100,0,,0,0,,0,6974259
"blank2","gt49","no.educ",100,30,,30,0,,0,16545099
"blank2","gt49","no.skilled.attendant",100,0,,0,0,,0,10548911
"blank2","gt49","non.p20",100,12,60,12,7,60,7,43692881
"blank2","gt49","p20",100,12,40,12,5,40,5,43692881
"blank2","gt49","primary",100,30,,30,0,,0,16545099
"blank2","gt49","rural",100,12,66,12,9,66,9,43692881
"blank2","gt49","secondary",100,30,,30,0,,0,16545099
"blank2","gt49","stunted",100,0,,0,0,,0,6974259
"blank2","gt49","under5",100,12,15,12,0,15,0,43692881
"blank2","gt49","urban",100,12,34,12,3,34,3,43692881
"blank2","higher","male",100,,48,,0,48,0,16545099
"blank2","higher","no.birth.reg",,,,,,,,16545099
"blank2","higher","no.educ",100,,,,,,,16545099
"blank2","higher","no.skilled.attendant",100,,,,,,,6223602
"blank2","higher","non.p20",100,,65,,0,65,0,16545099
"blank2","higher","p20",100,,35,,0,35,0,16545099
"blank2","higher","primary",100,,,,,,,16545099
"blank2","higher","rural",100,,61,,0,61,0,16545099
"blank2","higher","secondary",100,,,,,,,16545099
"blank2","higher","stunted",,,,,,,,16545099
"blank2","higher","under5",100,,0,,0,0,0,16545099
"blank2","higher","urban",100,,39,,0,39,0,16545099
"blank2","male","no.birth.reg",100,51,,51,0,,0,6974259
"blank2","male","no.educ",100,48,,48,0,,0,16545099
"blank2","male","no.skilled.attendant",100,0,,0,0,,0,10548911
"blank2","male","non.p20",100,49,60,49,29,60,29,43692881
"blank2","male","p20",100,49,40,49,20,40,20,43692881
"blank2","male","primary",100,48,,48,0,,0,16545099
"blank2","male","rural",100,49,66,49,32,66,32,43692881
"blank2","male","secondary",100,48,,48,0,,0,16545099
"blank2","male","stunted",100,51,,51,0,,0,6974259
"blank2","male","under5",100,49,15,49,7,15,7,43692881
"blank2","male","urban",100,49,34,49,17,34,17,43692881
"blank2","no.birth.reg","no.educ",,,,,,,,16545099
"blank2","no.birth.reg","no.skilled.attendant",,,,,,,,6974259
"blank2","no.birth.reg","non.p20",100,,54,,0,54,0,6974259
"blank2","no.birth.reg","p20",100,,46,,0,46,0,6974259
"blank2","no.birth.reg","primary",,,,,,,,16545099
"blank2","no.birth.reg","rural",100,,68,,0,68,0,6974259
"blank2","no.birth.reg","secondary",,,,,,,,16545099
"blank2","no.birth.reg","stunted",100,,,,,,,6974259
"blank2","no.birth.reg","under5",100,,100,,,100,,6974259
"blank2","no.birth.reg","urban",100,,32,,0,32,0,6974259
"blank2","no.educ","no.skilled.attendant",100,,,,,,,6223602
"blank2","no.educ","non.p20",100,,65,,0,65,0,16545099
"blank2","no.educ","p20",100,,35,,0,35,0,16545099
"blank2","no.educ","primary",100,,,,,,,16545099
"blank2","no.educ","rural",100,,61,,0,61,0,16545099
"blank2","no.educ","secondary",100,,,,,,,16545099
"blank2","no.educ","stunted",,,,,,,,16545099
"blank2","no.educ","under5",100,,0,,0,0,0,16545099
"blank2","no.educ","urban",100,,39,,0,39,0,16545099
"blank2","no.skilled.attendant","non.p20",100,,66,,0,66,0,10548911
"blank2","no.skilled.attendant","p20",100,,34,,0,34,0,10548911
"blank2","no.skilled.attendant","primary",100,,,,,,,6223602
"blank2","no.skilled.attendant","rural",100,,59,,0,59,0,10548911
"blank2","no.skilled.attendant","secondary",100,,,,,,,6223602
"blank2","no.skilled.attendant","stunted",,,,,,,,6974259
"blank2","no.skilled.attendant","under5",100,,0,,0,0,0,10548911
"blank2","no.skilled.attendant","urban",100,,41,,0,41,0,10548911
"blank2","non.p20","p20",100,60,40,60,0,40,0,43692881
"blank2","non.p20","primary",100,65,,65,0,,0,16545099
"blank2","non.p20","rural",100,60,66,60,32,66,32,43692881
"blank2","non.p20","secondary",100,65,,65,0,,0,16545099
"blank2","non.p20","stunted",100,54,,54,0,,0,6974259
"blank2","non.p20","under5",100,60,15,60,8,15,8,43692881
"blank2","non.p20","urban",100,60,34,60,28,34,28,43692881
"blank2","p20","primary",100,35,,35,0,,0,16545099
"blank2","p20","rural",100,40,66,40,34,66,34,43692881
"blank2","p20","secondary",100,35,,35,0,,0,16545099
"blank2","p20","stunted",100,46,,46,0,,0,6974259
"blank2","p20","under5",100,40,15,40,7,15,7,43692881
"blank2","p20","urban",100,40,34,40,6,34,6,43692881
"blank2","primary","rural",100,,61,,0,61,0,16545099
"blank2","primary","secondary",100,,,,,,,16545099
"blank2","primary","stunted",,,,,,,,16545099
"blank2","primary","under5",100,,0,,0,0,0,16545099
"blank2","primary","urban",100,,39,,0,39,0,16545099
"blank2","rural","secondary",100,61,,61,0,,0,16545099
"blank2","rural","stunted",100,68,,68,0,,0,6974259
"blank2","rural","under5",100,66,15,66,10,15,10,43692881
"blank2","rural","urban",100,66,34,66,0,34,0,43692881
"blank2","secondary","stunted",,,,,,,,16545099
"blank2","secondary","under5",100,,0,,0,0,0,16545099
"blank2","secondary","urban",100,,39,,0,39,0,16545099
"blank2","stunted","under5",100,,100,,,100,,6974259
"blank2","stunted","urban",100,,32,,0,32,0,6974259
"blank2","under5","urban",100,15,34,15,5,34,5,43692881
"ext","female","fifteento49",25,51,45,13,24,9,5,43692881
"ext","female","fiveto14",25,51,28,13,14,8,4,43692881
"ext","female","gt49",25,51,12,13,7,3,2,43692881
"ext","female","higher",21,52,,12,0,0,0,16545099
"ext","female","male",25,51,49,13,0,12,0,43692881
"ext","female","no.birth.reg",31,49,,15,0,0,0,6974259
"ext","female","no.educ",21,52,,12,0,0,0,16545099
"ext","female","no.skilled.attendant",20,100,,20,,0,0,10548911
"ext","female","non.p20",25,51,60,13,31,0,0,43692881
"ext","female","p20",25,51,40,13,20,25,13,43692881
"ext","female","primary",21,52,,12,0,0,0,16545099
"ext","female","rural",25,51,66,13,34,21,11,43692881
"ext","female","secondary",21,52,,12,0,0,0,16545099
"ext","female","stunted",31,49,,15,0,0,0,6974259
"ext","female","under5",25,51,15,13,7,5,2,43692881
"ext","female","urban",25,51,34,13,17,4,2,43692881
"ext","fifteento49","fiveto14",25,45,28,9,0,8,0,43692881
"ext","fifteento49","gt49",25,45,12,9,0,3,0,43692881
"ext","fifteento49","higher",21,70,,13,0,0,0,16545099
"ext","fifteento49","male",25,45,49,9,22,12,5,43692881
"ext","fifteento49","no.birth.reg",31,0,,0,0,0,0,6974259
"ext","fifteento49","no.educ",21,70,,13,0,0,0,16545099
"ext","fifteento49","no.skilled.attendant",20,100,,20,,0,0,10548911
"ext","fifteento49","non.p20",25,45,60,9,30,0,0,43692881
"ext","fifteento49","p20",25,45,40,9,16,25,9,43692881
"ext","fifteento49","primary",21,70,,13,0,0,0,16545099
"ext","fifteento49","rural",25,45,66,9,27,21,8,43692881
"ext","fifteento49","secondary",21,70,,13,0,0,0,16545099
"ext","fifteento49","stunted",31,0,,0,0,0,0,6974259
"ext","fifteento49","under5",25,45,15,9,0,5,0,43692881
"ext","fifteento49","urban",25,45,34,9,19,4,2,43692881
"ext","fiveto14","gt49",25,28,12,8,0,3,0,43692881
"ext","fiveto14","higher",21,0,,0,0,0,0,16545099
"ext","fiveto14","male",25,28,49,8,14,12,4,43692881
"ext","fiveto14","no.birth.reg",31,0,,0,0,0,0,6974259
"ext","fiveto14","no.educ",21,0,,0,0,0,0,16545099
"ext","fiveto14","no.skilled.attendant",20,0,,0,0,0,0,10548911
"ext","fiveto14","non.p20",25,28,60,8,15,0,0,43692881
"ext","fiveto14","p20",25,28,40,8,12,25,8,43692881
"ext","fiveto14","primary",21,0,,0,0,0,0,16545099
"ext","fiveto14","rural",25,28,66,8,20,21,7,43692881
"ext","fiveto14","secondary",21,0,,0,0,0,0,16545099
"ext","fiveto14","stunted",31,0,,0,0,0,0,6974259
"ext","fiveto14","under5",25,28,15,8,0,5,0,43692881
"ext","fiveto14","urban",25,28,34,8,7,4,1,43692881
"ext","gt49","higher",21,30,,8,0,0,0,16545099
"ext","gt49","male",25,12,49,3,6,12,1,43692881
"ext","gt49","no.birth.reg",31,0,,0,0,0,0,6974259
"ext","gt49","no.educ",21,30,,8,0,0,0,16545099
"ext","gt49","no.skilled.attendant",20,0,,0,0,0,0,10548911
"ext","gt49","non.p20",25,12,60,3,7,0,0,43692881
"ext","gt49","p20",25,12,40,3,5,25,3,43692881
"ext","gt49","primary",21,30,,8,0,0,0,16545099
"ext","gt49","rural",25,12,66,3,9,21,3,43692881
"ext","gt49","secondary",21,30,,8,0,0,0,16545099
"ext","gt49","stunted",31,0,,0,0,0,0,6974259
"ext","gt49","under5",25,12,15,3,0,5,0,43692881
"ext","gt49","urban",25,12,34,3,3,4,1,43692881
"ext","higher","male",21,,48,0,0,10,0,16545099
"ext","higher","no.birth.reg",,,,,,,,16545099
"ext","higher","no.educ",21,,,0,,0,0,16545099
"ext","higher","no.skilled.attendant",19,,,0,,0,0,6223602
"ext","higher","non.p20",21,,65,0,0,0,0,16545099
"ext","higher","p20",21,,35,0,0,21,0,16545099
"ext","higher","primary",21,,,0,,0,0,16545099
"ext","higher","rural",21,,61,0,0,18,0,16545099
"ext","higher","secondary",21,,,0,,0,0,16545099
"ext","higher","stunted",,,,,,,,16545099
"ext","higher","under5",21,,0,0,0,0,0,16545099
"ext","higher","urban",21,,39,0,0,4,0,16545099
"ext","male","no.birth.reg",31,51,,16,0,0,0,6974259
"ext","male","no.educ",21,48,,10,0,0,0,16545099
"ext","male","no.skilled.attendant",20,0,,0,0,0,0,10548911
"ext","male","non.p20",25,49,60,12,29,0,0,43692881
"ext","male","p20",25,49,40,12,20,25,12,43692881
"ext","male","primary",21,48,,10,0,0,0,16545099
"ext","male","rural",25,49,66,12,32,21,10,43692881
"ext","male","secondary",21,48,,10,0,0,0,16545099
"ext","male","stunted",31,51,,16,0,0,0,6974259
"ext","male","under5",25,49,15,12,7,5,2,43692881
"ext","male","urban",25,49,34,12,17,4,2,43692881
"ext","no.birth.reg","no.educ",,,,,,,,16545099
"ext","no.birth.reg","no.skilled.attendant",,,,,,,,6974259
"ext","no.birth.reg","non.p20",31,,54,0,0,0,0,6974259
"ext","no.birth.reg","p20",31,,46,0,0,31,0,6974259
"ext","no.birth.reg","primary",,,,,,,,16545099
"ext","no.birth.reg","rural",31,,68,0,0,27,0,6974259
"ext","no.birth.reg","secondary",,,,,,,,16545099
"ext","no.birth.reg","stunted",31,,,0,,0,0,6974259
"ext","no.birth.reg","under5",31,,100,0,,31,0,6974259
"ext","no.birth.reg","urban",31,,32,0,0,5,0,6974259
"ext","no.educ","no.skilled.attendant",19,,,0,,0,0,6223602
"ext","no.educ","non.p20",21,,65,0,0,0,0,16545099
"ext","no.educ","p20",21,,35,0,0,21,0,16545099
"ext","no.educ","primary",21,,,0,,0,0,16545099
"ext","no.educ","rural",21,,61,0,0,18,0,16545099
