"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,2,100,2,2,2,10281408
"blank1","blank2","female",100,100,50,100,50,50,50,10281408
"blank1","blank2","fifteento49",100,100,52,100,52,52,52,10281408
"blank1","blank2","fiveto14",100,100,20,100,20,20,20,10281408
"blank1","blank2","gt49",100,100,18,100,18,18,18,10281408
"blank1","blank2","higher",100,100,20,100,20,20,20,5236579
"blank1","blank2","male",100,100,50,100,50,50,50,10281408
"blank1","blank2","no.birth.reg",100,100,15,100,15,15,15,1063559
"blank1","blank2","no.educ",100,100,45,100,45,45,45,5236579
"blank1","blank2","no.skilled.attendant",100,100,62,100,62,62,62,2685070
"blank1","blank2","non.p20",100,100,94,100,94,94,94,10281408
"blank1","blank2","p20",100,100,6,100,6,6,6,10281408
"blank1","blank2","primary",100,100,55,100,55,55,55,5236579
"blank1","blank2","rural",100,100,26,100,26,26,26,10281408
"blank1","blank2","secondary",100,100,33,100,33,33,33,5236579
"blank1","blank2","stunted",100,100,5,100,5,5,5,1063559
"blank1","blank2","under5",100,100,10,100,10,10,10,10281408
"blank1","blank2","urban",100,100,74,100,74,74,74,10281408
"blank1","ext","female",100,2,50,2,1,50,1,10281408
"blank1","ext","fifteento49",100,2,52,2,1,52,1,10281408
"blank1","ext","fiveto14",100,2,20,2,0,20,0,10281408
"blank1","ext","gt49",100,2,18,2,0,18,0,10281408
"blank1","ext","higher",100,2,20,2,0,20,0,5236579
"blank1","ext","male",100,2,50,2,2,50,2,10281408
"blank1","ext","no.birth.reg",100,3,15,3,2,15,2,1063559
"blank1","ext","no.educ",100,2,45,2,2,45,2,5236579
"blank1","ext","no.skilled.attendant",100,2,62,2,1,62,1,2685070
"blank1","ext","non.p20",100,2,94,2,0,94,0,10281408
"blank1","ext","p20",100,2,6,2,2,6,2,10281408
"blank1","ext","primary",100,2,55,2,0,55,0,5236579
"blank1","ext","rural",100,2,26,2,2,26,2,10281408
"blank1","ext","secondary",100,2,33,2,0,33,0,5236579
"blank1","ext","stunted",100,3,5,3,0,5,0,1063559
"blank1","ext","under5",100,2,10,2,0,10,0,10281408
"blank1","ext","urban",100,2,74,2,1,74,1,10281408
"blank1","female","fifteento49",100,50,52,50,26,52,26,10281408
"blank1","female","fiveto14",100,50,20,50,10,20,10,10281408
"blank1","female","gt49",100,50,18,50,9,18,9,10281408
"blank1","female","higher",100,51,20,51,12,20,12,5236579
"blank1","female","male",100,50,50,50,0,50,0,10281408
"blank1","female","no.birth.reg",100,49,15,49,7,15,7,1063559
