"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,12,100,12,12,12,344193
"blank1","blank2","female",100,100,50,100,50,50,50,344193
"blank1","blank2","fifteento49",100,100,51,100,51,51,51,344193
"blank1","blank2","fiveto14",100,100,24,100,24,24,24,344193
"blank1","blank2","gt49",100,100,14,100,14,14,14,344193
"blank1","blank2","higher",100,100,17,100,17,17,17,157232
"blank1","blank2","male",100,100,50,100,50,50,50,344193
"blank1","blank2","no.birth.reg",100,100,5,100,5,5,5,38299
"blank1","blank2","no.educ",100,100,21,100,21,21,21,157232
"blank1","blank2","no.skilled.attendant",100,100,79,100,79,79,79,93712
"blank1","blank2","non.p20",100,100,82,100,82,82,82,344193
"blank1","blank2","p20",100,100,18,100,18,18,18,344193
"blank1","blank2","primary",100,100,79,100,79,79,79,157232
"blank1","blank2","rural",100,100,56,100,56,56,56,344193
"blank1","blank2","secondary",100,100,43,100,43,43,43,157232
"blank1","blank2","stunted",100,100,20,100,20,20,20,38299
"blank1","blank2","under5",100,100,11,100,11,11,11,344193
"blank1","blank2","urban",100,100,44,100,44,44,44,344193
"blank1","ext","female",100,12,50,12,6,50,6,344193
"blank1","ext","fifteento49",100,12,51,12,5,51,5,344193
"blank1","ext","fiveto14",100,12,24,12,4,24,4,344193
"blank1","ext","gt49",100,12,14,12,2,14,2,344193
"blank1","ext","higher",100,10,17,10,0,17,0,157232
"blank1","ext","male",100,12,50,12,7,50,7,344193
"blank1","ext","no.birth.reg",100,16,5,16,1,5,1,38299
"blank1","ext","no.educ",100,10,21,10,5,21,5,157232
"blank1","ext","no.skilled.attendant",100,9,79,9,6,79,6,93712
"blank1","ext","non.p20",100,12,82,12,0,82,0,344193
"blank1","ext","p20",100,12,18,12,12,18,12,344193
"blank1","ext","primary",100,10,79,10,5,79,5,157232
"blank1","ext","rural",100,12,56,12,11,56,11,344193
"blank1","ext","secondary",100,10,43,10,1,43,1,157232
"blank1","ext","stunted",100,16,20,16,6,20,6,38299
"blank1","ext","under5",100,12,11,12,2,11,2,344193
"blank1","ext","urban",100,12,44,12,1,44,1,344193
"blank1","female","fifteento49",100,50,51,50,26,51,26,344193
"blank1","female","fiveto14",100,50,24,50,12,24,12,344193
"blank1","female","gt49",100,50,14,50,7,14,7,344193
"blank1","female","higher",100,50,17,50,8,17,8,157232
"blank1","female","male",100,50,50,50,0,50,0,344193
"blank1","female","no.birth.reg",100,49,5,49,2,5,2,38299
"blank1","female","no.educ",100,50,21,50,11,21,11,157232
"blank1","female","no.skilled.attendant",100,100,79,100,79,79,79,93712
"blank1","female","non.p20",100,50,82,50,42,82,42,344193
"blank1","female","p20",100,50,18,50,8,18,8,344193
"blank1","female","primary",100,50,79,50,39,79,39,157232
"blank1","female","rural",100,50,56,50,28,56,28,344193
"blank1","female","secondary",100,50,43,50,21,43,21,157232
"blank1","female","stunted",100,49,20,49,10,20,10,38299
"blank1","female","under5",100,50,11,50,5,11,5,344193
"blank1","female","urban",100,50,44,50,22,44,22,344193
"blank1","fifteento49","fiveto14",100,51,24,51,0,24,0,344193
"blank1","fifteento49","gt49",100,51,14,51,0,14,0,344193
"blank1","fifteento49","higher",100,68,17,68,13,17,13,157232
"blank1","fifteento49","male",100,51,50,51,25,50,25,344193
"blank1","fifteento49","no.birth.reg",100,0,5,0,0,5,0,38299
"blank1","fifteento49","no.educ",100,68,21,68,12,21,12,157232
"blank1","fifteento49","no.skilled.attendant",100,100,79,100,79,79,79,93712
"blank1","fifteento49","non.p20",100,51,82,51,43,82,43,344193
