"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,4,100,4,4,4,1129315
"blank1","blank2","female",100,100,50,100,50,50,50,1129315
"blank1","blank2","fifteento49",100,100,42,100,42,42,42,1129315
"blank1","blank2","fiveto14",100,100,30,100,30,30,30,1129315
"blank1","blank2","gt49",100,100,14,100,14,14,14,1129315
"blank1","blank2","higher",100,100,4,100,4,4,4,431951
"blank1","blank2","male",100,100,50,100,50,50,50,1129315
"blank1","blank2","no.birth.reg",100,100,45,100,45,45,45,178987
"blank1","blank2","no.educ",100,100,66,100,66,66,66,431951
"blank1","blank2","no.skilled.attendant",100,100,79,100,79,79,79,251987
"blank1","blank2","non.p20",100,100,53,100,53,53,53,1129315
"blank1","blank2","p20",100,100,47,100,47,47,47,1129315
"blank1","blank2","primary",100,100,34,100,34,34,34,431951
"blank1","blank2","rural",100,100,76,100,76,76,76,1129315
"blank1","blank2","secondary",100,100,17,100,17,17,17,431951
"blank1","blank2","stunted",100,100,54,100,54,54,54,178987
"blank1","blank2","under5",100,100,15,100,15,15,15,1129315
"blank1","blank2","urban",100,100,24,100,24,24,24,1129315
"blank1","ext","female",100,4,50,4,2,50,2,1129315
"blank1","ext","fifteento49",100,4,42,4,1,42,1,1129315
"blank1","ext","fiveto14",100,4,30,4,1,30,1,1129315
"blank1","ext","gt49",100,4,14,4,0,14,0,1129315
"blank1","ext","higher",100,3,4,3,0,4,0,431951
"blank1","ext","male",100,4,50,4,2,50,2,1129315
"blank1","ext","no.birth.reg",100,4,45,4,3,45,3,178987
"blank1","ext","no.educ",100,3,66,3,3,66,3,431951
"blank1","ext","no.skilled.attendant",100,3,79,3,3,79,3,251987
"blank1","ext","non.p20",100,4,53,4,0,53,0,1129315
"blank1","ext","p20",100,4,47,4,4,47,4,1129315
"blank1","ext","primary",100,3,34,3,1,34,1,431951
"blank1","ext","rural",100,4,76,4,3,76,3,1129315
"blank1","ext","secondary",100,3,17,3,0,17,0,431951
"blank1","ext","stunted",100,4,54,4,2,54,2,178987
"blank1","ext","under5",100,4,15,4,1,15,1,1129315
"blank1","ext","urban",100,4,24,4,0,24,0,1129315
"blank1","female","fifteento49",100,50,42,50,21,42,21,1129315
"blank1","female","fiveto14",100,50,30,50,15,30,15,1129315
"blank1","female","gt49",100,50,14,50,7,14,7,1129315
"blank1","female","higher",100,50,4,50,1,4,1,431951
"blank1","female","male",100,50,50,50,0,50,0,1129315
"blank1","female","no.birth.reg",100,49,45,49,22,45,22,178987
"blank1","female","no.educ",100,50,66,50,36,66,36,431951
"blank1","female","no.skilled.attendant",100,100,79,100,79,79,79,251987
"blank1","female","non.p20",100,50,53,50,26,53,26,1129315
"blank1","female","p20",100,50,47,50,23,47,23,1129315
"blank1","female","primary",100,50,34,50,15,34,15,431951
"blank1","female","rural",100,50,76,50,38,76,38,1129315
"blank1","female","secondary",100,50,17,50,6,17,6,431951
"blank1","female","stunted",100,49,54,49,23,54,23,178987
"blank1","female","under5",100,50,15,50,7,15,7,1129315
"blank1","female","urban",100,50,24,50,11,24,11,1129315
"blank1","fifteento49","fiveto14",100,42,30,42,0,30,0,1129315
"blank1","fifteento49","gt49",100,42,14,42,0,14,0,1129315
"blank1","fifteento49","higher",100,64,4,64,4,4,4,431951
"blank1","fifteento49","male",100,42,50,42,21,50,21,1129315
"blank1","fifteento49","no.birth.reg",100,0,45,0,0,45,0,178987
"blank1","fifteento49","no.educ",100,64,66,64,32,66,32,431951
"blank1","fifteento49","no.skilled.attendant",100,100,79,100,79,79,79,251987
"blank1","fifteento49","non.p20",100,42,53,42,24,53,24,1129315
"blank1","fifteento49","p20",100,42,47,42,18,47,18,1129315
"blank1","fifteento49","primary",100,64,34,64,32,34,32,431951
"blank1","fifteento49","rural",100,42,76,42,30,76,30,1129315
"blank1","fifteento49","secondary",100,64,17,64,17,17,17,431951
"blank1","fifteento49","stunted",100,0,54,0,0,54,0,178987
"blank1","fifteento49","under5",100,42,15,42,0,15,0,1129315
"blank1","fifteento49","urban",100,42,24,42,11,24,11,1129315
"blank1","fiveto14","gt49",100,30,14,30,0,14,0,1129315
"blank1","fiveto14","higher",100,0,4,0,0,4,0,431951
"blank1","fiveto14","male",100,30,50,30,15,50,15,1129315
"blank1","fiveto14","no.birth.reg",100,0,45,0,0,45,0,178987
"blank1","fiveto14","no.educ",100,0,66,0,0,66,0,431951
"blank1","fiveto14","no.skilled.attendant",100,0,79,0,0,79,0,251987
"blank1","fiveto14","non.p20",100,30,53,30,15,53,15,1129315
"blank1","fiveto14","p20",100,30,47,30,14,47,14,1129315
"blank1","fiveto14","primary",100,0,34,0,0,34,0,431951
"blank1","fiveto14","rural",100,30,76,30,23,76,23,1129315
"blank1","fiveto14","secondary",100,0,17,0,0,17,0,431951
"blank1","fiveto14","stunted",100,0,54,0,0,54,0,178987
"blank1","fiveto14","under5",100,30,15,30,0,15,0,1129315
"blank1","fiveto14","urban",100,30,24,30,7,24,7,1129315
"blank1","gt49","higher",100,36,4,36,0,4,0,431951
"blank1","gt49","male",100,14,50,14,7,50,7,1129315
"blank1","gt49","no.birth.reg",100,0,45,0,0,45,0,178987
"blank1","gt49","no.educ",100,36,66,36,34,66,34,431951
"blank1","gt49","no.skilled.attendant",100,0,79,0,0,79,0,251987
"blank1","gt49","non.p20",100,14,53,14,6,53,6,1129315
"blank1","gt49","p20",100,14,47,14,7,47,7,1129315
"blank1","gt49","primary",100,36,34,36,2,34,2,431951
"blank1","gt49","rural",100,14,76,14,11,76,11,1129315
"blank1","gt49","secondary",100,36,17,36,1,17,1,431951
"blank1","gt49","stunted",100,0,54,0,0,54,0,178987
"blank1","gt49","under5",100,14,15,14,0,15,0,1129315
"blank1","gt49","urban",100,14,24,14,2,24,2,1129315
"blank1","higher","male",100,4,50,4,3,50,3,431951
"blank1","higher","no.birth.reg",,,,,,,,431951
"blank1","higher","no.educ",100,4,66,4,0,66,0,431951
"blank1","higher","no.skilled.attendant",100,4,77,4,2,77,2,142099
