"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,54,100,54,54,54,4293692
"blank1","blank2","female",100,100,50,100,50,50,50,4293692
"blank1","blank2","fifteento49",100,100,44,100,44,44,44,4293692
"blank1","blank2","fiveto14",100,100,29,100,29,29,29,4293692
"blank1","blank2","gt49",100,100,11,100,11,11,11,4293692
"blank1","blank2","higher",100,100,7,100,7,7,7,1635536
"blank1","blank2","male",100,100,50,100,50,50,50,4293692
"blank1","blank2","no.birth.reg",100,100,74,100,74,74,74,685659
"blank1","blank2","no.educ",100,100,57,100,57,57,57,1635536
"blank1","blank2","no.skilled.attendant",100,100,53,100,53,53,53,1002431
"blank1","blank2","non.p20",100,100,27,100,27,27,27,4293692
"blank1","blank2","p20",100,100,73,100,73,73,73,4293692
"blank1","blank2","primary",100,100,43,100,43,43,43,1635536
"blank1","blank2","rural",100,100,44,100,44,44,44,4293692
"blank1","blank2","secondary",100,100,21,100,21,21,21,1635536
"blank1","blank2","stunted",100,100,27,100,27,27,27,685659
"blank1","blank2","under5",100,100,16,100,16,16,16,4293692
"blank1","blank2","urban",100,100,56,100,56,56,56,4293692
"blank1","ext","female",100,54,50,54,27,50,27,4293692
"blank1","ext","fifteento49",100,54,44,54,21,44,21,4293692
"blank1","ext","fiveto14",100,54,29,54,16,29,16,4293692
"blank1","ext","gt49",100,54,11,54,7,11,7,4293692
"blank1","ext","higher",100,56,7,56,0,7,0,1635536
"blank1","ext","male",100,54,50,54,27,50,27,4293692
"blank1","ext","no.birth.reg",100,61,74,61,47,74,47,685659
"blank1","ext","no.educ",100,56,57,56,42,57,42,1635536
"blank1","ext","no.skilled.attendant",100,49,53,49,27,53,27,1002431
"blank1","ext","non.p20",100,54,27,54,0,27,0,4293692
"blank1","ext","p20",100,54,73,54,54,73,54,4293692
"blank1","ext","primary",100,56,43,56,14,43,14,1635536
"blank1","ext","rural",100,54,44,54,39,44,39,4293692
"blank1","ext","secondary",100,56,21,56,4,21,4,1635536
"blank1","ext","stunted",100,61,27,61,13,27,13,685659
"blank1","ext","under5",100,54,16,54,10,16,10,4293692
"blank1","ext","urban",100,54,56,54,15,56,15,4293692
"blank1","female","fifteento49",100,50,44,50,22,44,22,4293692
"blank1","female","fiveto14",100,50,29,50,14,29,14,4293692
"blank1","female","gt49",100,50,11,50,6,11,6,4293692
"blank1","female","higher",100,51,7,51,2,7,2,1635536
"blank1","female","male",100,50,50,50,0,50,0,4293692
"blank1","female","no.birth.reg",100,48,74,48,36,74,36,685659
"blank1","female","no.educ",100,51,57,51,37,57,37,1635536
"blank1","female","no.skilled.attendant",100,100,53,100,53,53,53,1002431
"blank1","female","non.p20",100,50,27,50,14,27,14,4293692
"blank1","female","p20",100,50,73,50,36,73,36,4293692
"blank1","female","primary",100,51,43,51,14,43,14,1635536
"blank1","female","rural",100,50,44,50,21,44,21,4293692
"blank1","female","secondary",100,51,21,51,6,21,6,1635536
"blank1","female","stunted",100,48,27,48,8,27,8,685659
"blank1","female","under5",100,50,16,50,8,16,8,4293692
"blank1","female","urban",100,50,56,50,29,56,29,4293692
"blank1","fifteento49","fiveto14",100,44,29,44,0,29,0,4293692
"blank1","fifteento49","gt49",100,44,11,44,0,11,0,4293692
"blank1","fifteento49","higher",100,70,7,70,6,7,6,1635536
"blank1","fifteento49","male",100,44,50,44,22,50,22,4293692
"blank1","fifteento49","no.birth.reg",100,0,74,0,0,74,0,685659
"blank1","fifteento49","no.educ",100,70,57,70,36,57,36,1635536
"blank1","fifteento49","no.skilled.attendant",100,100,53,100,53,53,53,1002431
"blank1","fifteento49","non.p20",100,44,27,44,14,27,14,4293692
"blank1","fifteento49","p20",100,44,73,44,30,73,30,4293692
"blank1","fifteento49","primary",100,70,43,70,34,43,34,1635536
"blank1","fifteento49","rural",100,44,44,44,17,44,17,4293692
"blank1","fifteento49","secondary",100,70,21,70,17,21,17,1635536
"blank1","fifteento49","stunted",100,0,27,0,0,27,0,685659
"blank1","fifteento49","under5",100,44,16,44,0,16,0,4293692
"blank1","fifteento49","urban",100,44,56,44,26,56,26,4293692
"blank1","fiveto14","gt49",100,29,11,29,0,11,0,4293692
"blank1","fiveto14","higher",100,0,7,0,0,7,0,1635536
"blank1","fiveto14","male",100,29,50,29,15,50,15,4293692
"blank1","fiveto14","no.birth.reg",100,0,74,0,0,74,0,685659
"blank1","fiveto14","no.educ",100,0,57,0,0,57,0,1635536
"blank1","fiveto14","no.skilled.attendant",100,0,53,0,0,53,0,1002431
"blank1","fiveto14","non.p20",100,29,27,29,8,27,8,4293692
"blank1","fiveto14","p20",100,29,73,29,22,73,22,4293692
"blank1","fiveto14","primary",100,0,43,0,0,43,0,1635536
"blank1","fiveto14","rural",100,29,44,29,13,44,13,4293692
"blank1","fiveto14","secondary",100,0,21,0,0,21,0,1635536
"blank1","fiveto14","stunted",100,0,27,0,0,27,0,685659
"blank1","fiveto14","under5",100,29,16,29,0,16,0,4293692
"blank1","fiveto14","urban",100,29,56,29,16,56,16,4293692
"blank1","gt49","higher",100,30,7,30,1,7,1,1635536
"blank1","gt49","male",100,11,50,11,5,50,5,4293692
"blank1","gt49","no.birth.reg",100,0,74,0,0,74,0,685659
"blank1","gt49","no.educ",100,30,57,30,22,57,22,1635536
"blank1","gt49","no.skilled.attendant",100,0,53,0,0,53,0,1002431
"blank1","gt49","non.p20",100,11,27,11,2,27,2,4293692
"blank1","gt49","p20",100,11,73,11,9,73,9,4293692
"blank1","gt49","primary",100,30,43,30,8,43,8,1635536
"blank1","gt49","rural",100,11,44,11,6,44,6,4293692
"blank1","gt49","secondary",100,30,21,30,5,21,5,1635536
"blank1","gt49","stunted",100,0,27,0,0,27,0,685659
"blank1","gt49","under5",100,11,16,11,0,16,0,4293692
"blank1","gt49","urban",100,11,56,11,6,56,6,4293692
"blank1","higher","male",100,7,49,7,5,49,5,1635536
"blank1","higher","no.birth.reg",,,,,,,,1635536
"blank1","higher","no.educ",100,7,57,7,0,57,0,1635536
"blank1","higher","no.skilled.attendant",100,5,55,5,3,55,3,599668
"blank1","higher","non.p20",100,7,27,7,6,27,6,1635536
"blank1","higher","p20",100,7,73,7,2,73,2,1635536
"blank1","higher","primary",100,7,43,7,7,43,7,1635536
"blank1","higher","rural",100,7,46,7,0,46,0,1635536
"blank1","higher","secondary",100,7,21,7,7,21,7,1635536
"blank1","higher","stunted",,,,,,,,1635536
"blank1","higher","under5",100,7,0,7,0,0,0,1635536
"blank1","higher","urban",100,7,54,7,7,54,7,1635536
"blank1","male","no.birth.reg",100,52,74,52,38,74,38,685659
"blank1","male","no.educ",100,49,57,49,20,57,20,1635536
"blank1","male","no.skilled.attendant",100,0,53,0,0,53,0,1002431
"blank1","male","non.p20",100,50,27,50,13,27,13,4293692
"blank1","male","p20",100,50,73,50,37,73,37,4293692
"blank1","male","primary",100,49,43,49,29,43,29,1635536
"blank1","male","rural",100,50,44,50,22,44,22,4293692
"blank1","male","secondary",100,49,21,49,15,21,15,1635536
"blank1","male","stunted",100,52,27,52,10,27,10,685659
"blank1","male","under5",100,50,16,50,8,16,8,4293692
"blank1","male","urban",100,50,56,50,28,56,28,4293692
"blank1","no.birth.reg","no.educ",,,,,,,,1635536
"blank1","no.birth.reg","no.skilled.attendant",,,,,,,,685659
"blank1","no.birth.reg","non.p20",100,74,20,74,13,20,13,685659
"blank1","no.birth.reg","p20",100,74,80,74,61,80,61,685659
"blank1","no.birth.reg","primary",,,,,,,,1635536
"blank1","no.birth.reg","rural",100,74,50,74,39,50,39,685659
