"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,50,100,50,50,50,172816517
"blank1","blank2","female",100,100,51,100,51,51,51,172816517
"blank1","blank2","fifteento49",100,100,43,100,43,43,43,172816517
"blank1","blank2","fiveto14",100,100,28,100,28,28,28,172816517
"blank1","blank2","gt49",100,100,12,100,12,12,12,172816517
"blank1","blank2","higher",100,100,13,100,13,13,13,63808430
"blank1","blank2","male",100,100,49,100,49,49,49,172816517
"blank1","blank2","no.birth.reg",100,100,68,100,68,68,68,29816186
"blank1","blank2","no.educ",100,100,46,100,46,46,46,63808430
"blank1","blank2","no.skilled.attendant",100,100,71,100,71,71,71,39172542
"blank1","blank2","non.p20",100,100,35,100,35,35,35,172816517
"blank1","blank2","p20",100,100,65,100,65,65,65,172816517
"blank1","blank2","primary",100,100,54,100,54,54,54,63808430
"blank1","blank2","rural",100,100,60,100,60,60,60,172816517
"blank1","blank2","secondary",100,100,31,100,31,31,31,63808430
"blank1","blank2","stunted",100,100,33,100,33,33,33,29816186
"blank1","blank2","under5",100,100,17,100,17,17,17,172816517
"blank1","blank2","urban",100,100,40,100,40,40,40,172816517
"blank1","ext","female",100,50,51,50,25,51,25,172816517
"blank1","ext","fifteento49",100,50,43,50,19,43,19,172816517
"blank1","ext","fiveto14",100,50,28,50,15,28,15,172816517
"blank1","ext","gt49",100,50,12,50,6,12,6,172816517
"blank1","ext","higher",100,46,13,46,1,13,1,63808430
"blank1","ext","male",100,50,49,50,24,49,24,172816517
"blank1","ext","no.birth.reg",100,55,68,55,46,68,46,29816186
"blank1","ext","no.educ",100,46,46,46,34,46,34,63808430
"blank1","ext","no.skilled.attendant",100,47,71,47,39,71,39,39172542
"blank1","ext","non.p20",100,50,35,50,0,35,0,172816517
"blank1","ext","p20",100,50,65,50,50,65,50,172816517
"blank1","ext","primary",100,46,54,46,12,54,12,63808430
"blank1","ext","rural",100,50,60,50,43,60,43,172816517
"blank1","ext","secondary",100,46,31,46,4,31,4,63808430
"blank1","ext","stunted",100,55,33,55,22,33,22,29816186
