"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,7,100,7,7,7,1650351
"blank1","blank2","female",100,100,51,100,51,51,51,1650351
"blank1","blank2","fifteento49",100,100,48,100,48,48,48,1650351
"blank1","blank2","fiveto14",100,100,24,100,24,24,24,1650351
"blank1","blank2","gt49",100,100,12,100,12,12,12,1650351
"blank1","blank2","higher",100,100,14,100,14,14,14,704598
"blank1","blank2","male",100,100,49,100,49,49,49,1650351
"blank1","blank2","no.birth.reg",100,100,3,100,3,3,3,231388
"blank1","blank2","no.educ",100,100,31,100,31,31,31,704598
"blank1","blank2","no.skilled.attendant",100,100,42,100,42,42,42,397785
"blank1","blank2","non.p20",100,100,86,100,86,86,86,1650351
"blank1","blank2","p20",100,100,14,100,14,14,14,1650351
"blank1","blank2","primary",100,100,69,100,69,69,69,704598
"blank1","blank2","rural",100,100,16,100,16,16,16,1650351
"blank1","blank2","secondary",100,100,17,100,17,17,17,704598
"blank1","blank2","stunted",100,100,14,100,14,14,14,231388
"blank1","blank2","under5",100,100,15,100,15,15,15,1650351
"blank1","blank2","urban",100,100,84,100,84,84,84,1650351
"blank1","ext","female",100,7,51,7,4,51,4,1650351
"blank1","ext","fifteento49",100,7,48,7,2,48,2,1650351
"blank1","ext","fiveto14",100,7,24,7,2,24,2,1650351
"blank1","ext","gt49",100,7,12,7,2,12,2,1650351
"blank1","ext","higher",100,8,14,8,0,14,0,704598
"blank1","ext","male",100,7,49,7,3,49,3,1650351
"blank1","ext","no.birth.reg",100,6,3,6,0,3,0,231388
"blank1","ext","no.educ",100,8,31,8,6,31,6,704598
"blank1","ext","no.skilled.attendant",100,4,42,4,2,42,2,397785
"blank1","ext","non.p20",100,7,86,7,0,86,0,1650351
"blank1","ext","p20",100,7,14,7,7,14,7,1650351
"blank1","ext","primary",100,8,69,8,2,69,2,704598
"blank1","ext","rural",100,7,16,7,6,16,6,1650351
"blank1","ext","secondary",100,8,17,8,0,17,0,704598
"blank1","ext","stunted",100,6,14,6,1,14,1,231388
"blank1","ext","under5",100,7,15,7,1,15,1,1650351
"blank1","ext","urban",100,7,84,7,0,84,0,1650351
"blank1","female","fifteento49",100,51,48,51,25,48,25,1650351
"blank1","female","fiveto14",100,51,24,51,13,24,13,1650351
"blank1","female","gt49",100,51,12,51,7,12,7,1650351
"blank1","female","higher",100,51,14,51,5,14,5,704598
"blank1","female","male",100,51,49,51,0,49,0,1650351
"blank1","female","no.birth.reg",100,49,3,49,2,3,2,231388
"blank1","female","no.educ",100,51,31,51,19,31,19,704598
"blank1","female","no.skilled.attendant",100,100,42,100,42,42,42,397785
"blank1","female","non.p20",100,51,86,51,44,86,44,1650351
"blank1","female","p20",100,51,14,51,8,14,8,1650351
"blank1","female","primary",100,51,69,51,31,69,31,704598
"blank1","female","rural",100,51,16,51,8,16,8,1650351
"blank1","female","secondary",100,51,17,51,6,17,6,704598
"blank1","female","stunted",100,49,14,49,5,14,5,231388
"blank1","female","under5",100,51,15,51,7,15,7,1650351
"blank1","female","urban",100,51,84,51,43,84,43,1650351
"blank1","fifteento49","fiveto14",100,48,24,48,0,24,0,1650351
"blank1","fifteento49","gt49",100,48,12,48,0,12,0,1650351
"blank1","fifteento49","higher",100,71,14,71,11,14,11,704598
"blank1","fifteento49","male",100,48,49,48,24,49,24,1650351
"blank1","fifteento49","no.birth.reg",100,0,3,0,0,3,0,231388
"blank1","fifteento49","no.educ",100,71,31,71,15,31,15,704598
"blank1","fifteento49","no.skilled.attendant",100,100,42,100,42,42,42,397785
"blank1","fifteento49","non.p20",100,48,86,48,44,86,44,1650351
"blank1","fifteento49","p20",100,48,14,48,5,14,5,1650351
"blank1","fifteento49","primary",100,71,69,71,56,69,56,704598
"blank1","fifteento49","rural",100,48,16,48,6,16,6,1650351
"blank1","fifteento49","secondary",100,71,17,71,14,17,14,704598
"blank1","fifteento49","stunted",100,0,14,0,0,14,0,231388
"blank1","fifteento49","under5",100,48,15,48,0,15,0,1650351
"blank1","fifteento49","urban",100,48,84,48,43,84,43,1650351
"blank1","fiveto14","gt49",100,24,12,24,0,12,0,1650351
"blank1","fiveto14","higher",100,0,14,0,0,14,0,704598
"blank1","fiveto14","male",100,24,49,24,12,49,12,1650351
"blank1","fiveto14","no.birth.reg",100,0,3,0,0,3,0,231388
"blank1","fiveto14","no.educ",100,0,31,0,0,31,0,704598
"blank1","fiveto14","no.skilled.attendant",100,0,42,0,0,42,0,397785
"blank1","fiveto14","non.p20",100,24,86,24,21,86,21,1650351
"blank1","fiveto14","p20",100,24,14,24,3,14,3,1650351
"blank1","fiveto14","primary",100,0,69,0,0,69,0,704598
"blank1","fiveto14","rural",100,24,16,24,4,16,4,1650351
"blank1","fiveto14","secondary",100,0,17,0,0,17,0,704598
"blank1","fiveto14","stunted",100,0,14,0,0,14,0,231388
"blank1","fiveto14","under5",100,24,15,24,0,15,0,1650351
"blank1","fiveto14","urban",100,24,84,24,21,84,21,1650351
"blank1","gt49","higher",100,29,14,29,3,14,3,704598
"blank1","gt49","male",100,12,49,12,5,49,5,1650351
"blank1","gt49","no.birth.reg",100,0,3,0,0,3,0,231388
"blank1","gt49","no.educ",100,29,31,29,15,31,15,704598
"blank1","gt49","no.skilled.attendant",100,0,42,0,0,42,0,397785
"blank1","gt49","non.p20",100,12,86,12,8,86,8,1650351
"blank1","gt49","p20",100,12,14,12,4,14,4,1650351
"blank1","gt49","primary",100,29,69,29,13,69,13,704598
"blank1","gt49","rural",100,12,16,12,4,16,4,1650351
"blank1","gt49","secondary",100,29,17,29,3,17,3,704598
"blank1","gt49","stunted",100,0,14,0,0,14,0,231388
"blank1","gt49","under5",100,12,15,12,0,15,0,1650351
"blank1","gt49","urban",100,12,84,12,8,84,8,1650351
"blank1","higher","male",100,14,49,14,9,49,9,704598
"blank1","higher","no.birth.reg",,,,,,,,704598
"blank1","higher","no.educ",100,14,31,14,0,31,0,704598
"blank1","higher","no.skilled.attendant",100,12,43,12,6,43,6,235763
"blank1","higher","non.p20",100,14,84,14,14,84,14,704598
"blank1","higher","p20",100,14,16,14,0,16,0,704598
"blank1","higher","primary",100,14,69,14,14,69,14,704598
"blank1","higher","rural",100,14,18,14,1,18,1,704598
"blank1","higher","secondary",100,14,17,14,14,17,14,704598
"blank1","higher","stunted",,,,,,,,704598
"blank1","higher","under5",100,14,0,14,0,0,0,704598
"blank1","higher","urban",100,14,82,14,13,82,13,704598
"blank1","male","no.birth.reg",100,51,3,51,2,3,2,231388
"blank1","male","no.educ",100,49,31,49,12,31,12,704598
"blank1","male","no.skilled.attendant",100,0,42,0,0,42,0,397785
"blank1","male","non.p20",100,49,86,49,42,86,42,1650351
"blank1","male","p20",100,49,14,49,7,14,7,1650351
"blank1","male","primary",100,49,69,49,37,69,37,704598
"blank1","male","rural",100,49,16,49,8,16,8,1650351
"blank1","male","secondary",100,49,17,49,11,17,11,704598
"blank1","male","stunted",100,51,14,51,6,14,6,231388
"blank1","male","under5",100,49,15,49,8,15,8,1650351
"blank1","male","urban",100,49,84,49,41,84,41,1650351
"blank1","no.birth.reg","no.educ",,,,,,,,704598
"blank1","no.birth.reg","no.skilled.attendant",,,,,,,,231388
"blank1","no.birth.reg","non.p20",100,3,85,3,3,85,3,231388
"blank1","no.birth.reg","p20",100,3,15,3,1,15,1,231388
"blank1","no.birth.reg","primary",,,,,,,,704598
"blank1","no.birth.reg","rural",100,3,16,3,1,16,1,231388
"blank1","no.birth.reg","secondary",,,,,,,,704598
"blank1","no.birth.reg","stunted",100,3,14,3,0,14,0,231388
"blank1","no.birth.reg","under5",100,3,100,3,3,100,3,231388
"blank1","no.birth.reg","urban",100,3,84,3,3,84,3,231388
"blank1","no.educ","no.skilled.attendant",100,24,43,24,9,43,9,235763
"blank1","no.educ","non.p20",100,31,84,31,20,84,20,704598
"blank1","no.educ","p20",100,31,16,31,10,16,10,704598
"blank1","no.educ","primary",100,31,69,31,0,69,0,704598
"blank1","no.educ","rural",100,31,18,31,10,18,10,704598
"blank1","no.educ","secondary",100,31,17,31,0,17,0,704598
"blank1","no.educ","stunted",,,,,,,,704598
"blank1","no.educ","under5",100,31,0,31,0,0,0,704598
"blank1","no.educ","urban",100,31,82,31,21,82,21,704598
"blank1","no.skilled.attendant","non.p20",100,42,90,42,37,90,37,397785
"blank1","no.skilled.attendant","p20",100,42,10,42,4,10,4,397785
"blank1","no.skilled.attendant","primary",100,43,76,43,33,76,33,235763
"blank1","no.skilled.attendant","rural",100,42,12,42,5,12,5,397785
"blank1","no.skilled.attendant","secondary",100,43,16,43,8,16,8,235763
"blank1","no.skilled.attendant","stunted",,,,,,,,231388
"blank1","no.skilled.attendant","under5",100,42,0,42,0,0,0,397785
"blank1","no.skilled.attendant","urban",100,42,88,42,36,88,36,397785
"blank1","non.p20","p20",100,86,14,86,0,14,0,1650351
"blank1","non.p20","primary",100,84,69,84,63,69,63,704598
"blank1","non.p20","rural",100,86,16,86,6,16,6,1650351
"blank1","non.p20","secondary",100,84,17,84,17,17,17,704598
"blank1","non.p20","stunted",100,85,14,85,8,14,8,231388
"blank1","non.p20","under5",100,86,15,86,13,15,13,1650351
"blank1","non.p20","urban",100,86,84,86,80,84,80,1650351
"blank1","p20","primary",100,16,69,16,6,69,6,704598
"blank1","p20","rural",100,14,16,14,10,16,10,1650351
"blank1","p20","secondary",100,16,17,16,0,17,0,704598
"blank1","p20","stunted",100,15,14,15,3,14,3,231388
"blank1","p20","under5",100,14,15,14,2,15,2,1650351
"blank1","p20","urban",100,14,84,14,4,84,4,1650351
"blank1","primary","rural",100,69,18,69,8,18,8,704598
"blank1","primary","secondary",100,69,17,69,17,17,17,704598
"blank1","primary","stunted",,,,,,,,704598
"blank1","primary","under5",100,69,0,69,0,0,0,704598
"blank1","primary","urban",100,69,82,69,61,82,61,704598
"blank1","rural","secondary",100,18,17,18,1,17,1,704598
"blank1","rural","stunted",100,16,14,16,3,14,3,231388
"blank1","rural","under5",100,16,15,16,2,15,2,1650351
"blank1","rural","urban",100,16,84,16,0,84,0,1650351
"blank1","secondary","stunted",,,,,,,,704598
"blank1","secondary","under5",100,17,0,17,0,0,0,704598
"blank1","secondary","urban",100,17,82,17,17,82,17,704598
"blank1","stunted","under5",100,14,100,14,14,100,14,231388
"blank1","stunted","urban",100,14,84,14,9,84,9,231388
"blank1","under5","urban",100,15,84,15,13,84,13,1650351
"blank2","ext","female",100,7,51,7,4,51,4,1650351
"blank2","ext","fifteento49",100,7,48,7,2,48,2,1650351
"blank2","ext","fiveto14",100,7,24,7,2,24,2,1650351
"blank2","ext","gt49",100,7,12,7,2,12,2,1650351
"blank2","ext","higher",100,8,14,8,0,14,0,704598
"blank2","ext","male",100,7,49,7,3,49,3,1650351
"blank2","ext","no.birth.reg",100,6,3,6,0,3,0,231388
"blank2","ext","no.educ",100,8,31,8,6,31,6,704598
"blank2","ext","no.skilled.attendant",100,4,42,4,2,42,2,397785
"blank2","ext","non.p20",100,7,86,7,0,86,0,1650351
"blank2","ext","p20",100,7,14,7,7,14,7,1650351
"blank2","ext","primary",100,8,69,8,2,69,2,704598
"blank2","ext","rural",100,7,16,7,6,16,6,1650351
"blank2","ext","secondary",100,8,17,8,0,17,0,704598
"blank2","ext","stunted",100,6,14,6,1,14,1,231388
"blank2","ext","under5",100,7,15,7,1,15,1,1650351
"blank2","ext","urban",100,7,84,7,0,84,0,1650351
"blank2","female","fifteento49",100,51,48,51,25,48,25,1650351
"blank2","female","fiveto14",100,51,24,51,13,24,13,1650351
"blank2","female","gt49",100,51,12,51,7,12,7,1650351
"blank2","female","higher",100,51,14,51,5,14,5,704598
"blank2","female","male",100,51,49,51,0,49,0,1650351
"blank2","female","no.birth.reg",100,49,3,49,2,3,2,231388
"blank2","female","no.educ",100,51,31,51,19,31,19,704598
"blank2","female","no.skilled.attendant",100,100,42,100,42,42,42,397785
"blank2","female","non.p20",100,51,86,51,44,86,44,1650351
"blank2","female","p20",100,51,14,51,8,14,8,1650351
"blank2","female","primary",100,51,69,51,31,69,31,704598
"blank2","female","rural",100,51,16,51,8,16,8,1650351
"blank2","female","secondary",100,51,17,51,6,17,6,704598
"blank2","female","stunted",100,49,14,49,5,14,5,231388
"blank2","female","under5",100,51,15,51,7,15,7,1650351
"blank2","female","urban",100,51,84,51,43,84,43,1650351
"blank2","fifteento49","fiveto14",100,48,24,48,0,24,0,1650351
"blank2","fifteento49","gt49",100,48,12,48,0,12,0,1650351
"blank2","fifteento49","higher",100,71,14,71,11,14,11,704598
"blank2","fifteento49","male",100,48,49,48,24,49,24,1650351
"blank2","fifteento49","no.birth.reg",100,0,3,0,0,3,0,231388
"blank2","fifteento49","no.educ",100,71,31,71,15,31,15,704598
"blank2","fifteento49","no.skilled.attendant",100,100,42,100,42,42,42,397785
"blank2","fifteento49","non.p20",100,48,86,48,44,86,44,1650351
"blank2","fifteento49","p20",100,48,14,48,5,14,5,1650351
"blank2","fifteento49","primary",100,71,69,71,56,69,56,704598
"blank2","fifteento49","rural",100,48,16,48,6,16,6,1650351
"blank2","fifteento49","secondary",100,71,17,71,14,17,14,704598
"blank2","fifteento49","stunted",100,0,14,0,0,14,0,231388
"blank2","fifteento49","under5",100,48,15,48,0,15,0,1650351
"blank2","fifteento49","urban",100,48,84,48,43,84,43,1650351
"blank2","fiveto14","gt49",100,24,12,24,0,12,0,1650351
"blank2","fiveto14","higher",100,0,14,0,0,14,0,704598
"blank2","fiveto14","male",100,24,49,24,12,49,12,1650351
"blank2","fiveto14","no.birth.reg",100,0,3,0,0,3,0,231388
"blank2","fiveto14","no.educ",100,0,31,0,0,31,0,704598
"blank2","fiveto14","no.skilled.attendant",100,0,42,0,0,42,0,397785
"blank2","fiveto14","non.p20",100,24,86,24,21,86,21,1650351
"blank2","fiveto14","p20",100,24,14,24,3,14,3,1650351
"blank2","fiveto14","primary",100,0,69,0,0,69,0,704598
"blank2","fiveto14","rural",100,24,16,24,4,16,4,1650351
"blank2","fiveto14","secondary",100,0,17,0,0,17,0,704598
"blank2","fiveto14","stunted",100,0,14,0,0,14,0,231388
"blank2","fiveto14","under5",100,24,15,24,0,15,0,1650351
"blank2","fiveto14","urban",100,24,84,24,21,84,21,1650351
"blank2","gt49","higher",100,29,14,29,3,14,3,704598
"blank2","gt49","male",100,12,49,12,5,49,5,1650351
"blank2","gt49","no.birth.reg",100,0,3,0,0,3,0,231388
"blank2","gt49","no.educ",100,29,31,29,15,31,15,704598
"blank2","gt49","no.skilled.attendant",100,0,42,0,0,42,0,397785
"blank2","gt49","non.p20",100,12,86,12,8,86,8,1650351
"blank2","gt49","p20",100,12,14,12,4,14,4,1650351
"blank2","gt49","primary",100,29,69,29,13,69,13,704598
"blank2","gt49","rural",100,12,16,12,4,16,4,1650351
"blank2","gt49","secondary",100,29,17,29,3,17,3,704598
"blank2","gt49","stunted",100,0,14,0,0,14,0,231388
"blank2","gt49","under5",100,12,15,12,0,15,0,1650351
"blank2","gt49","urban",100,12,84,12,8,84,8,1650351
"blank2","higher","male",100,14,49,14,9,49,9,704598
"blank2","higher","no.birth.reg",,,,,,,,704598
"blank2","higher","no.educ",100,14,31,14,0,31,0,704598
"blank2","higher","no.skilled.attendant",100,12,43,12,6,43,6,235763
