"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,48,100,48,48,48,1250641
"blank1","blank2","female",100,100,53,100,53,53,53,1250641
"blank1","blank2","fifteento49",100,100,46,100,46,46,46,1250641
"blank1","blank2","fiveto14",100,100,29,100,29,29,29,1250641
"blank1","blank2","gt49",100,100,12,100,12,12,12,1250641
"blank1","blank2","higher",100,100,31,100,31,31,31,478288
"blank1","blank2","male",100,100,47,100,47,47,47,1250641
"blank1","blank2","no.birth.reg",100,100,50,100,50,50,50,171315
"blank1","blank2","no.educ",100,100,29,100,29,29,29,478288
"blank1","blank2","no.skilled.attendant",100,100,72,100,72,72,72,323944
"blank1","blank2","non.p20",100,100,38,100,38,38,38,1250641
"blank1","blank2","p20",100,100,62,100,62,62,62,1250641
"blank1","blank2","primary",100,100,71,100,71,71,71,478288
"blank1","blank2","rural",100,100,77,100,77,77,77,1250641
"blank1","blank2","secondary",100,100,52,100,52,52,52,478288
"blank1","blank2","stunted",100,100,31,100,31,31,31,171315
"blank1","blank2","under5",100,100,14,100,14,14,14,1250641
"blank1","blank2","urban",100,100,23,100,23,23,23,1250641
"blank1","ext","female",100,48,53,48,26,53,26,1250641
"blank1","ext","fifteento49",100,48,46,48,18,46,18,1250641
"blank1","ext","fiveto14",100,48,29,48,16,29,16,1250641
"blank1","ext","gt49",100,48,12,48,7,12,7,1250641
"blank1","ext","higher",100,42,31,42,4,31,4,478288
"blank1","ext","male",100,48,47,48,22,47,22,1250641
"blank1","ext","no.birth.reg",100,54,50,54,31,50,31,171315
"blank1","ext","no.educ",100,42,29,42,20,29,20,478288
"blank1","ext","no.skilled.attendant",100,41,72,41,28,72,28,323944
"blank1","ext","non.p20",100,48,38,48,0,38,0,1250641
"blank1","ext","p20",100,48,62,48,48,62,48,1250641
"blank1","ext","primary",100,42,71,42,22,71,22,478288
"blank1","ext","rural",100,48,77,48,45,77,45,1250641
"blank1","ext","secondary",100,42,52,42,12,52,12,478288
"blank1","ext","stunted",100,54,31,54,20,31,20,171315
"blank1","ext","under5",100,48,14,48,8,14,8,1250641
"blank1","ext","urban",100,48,23,48,3,23,3,1250641
"blank1","female","fifteento49",100,53,46,53,25,46,25,1250641
"blank1","female","fiveto14",100,53,29,53,14,29,14,1250641
"blank1","female","gt49",100,53,12,53,7,12,7,1250641
"blank1","female","higher",100,57,31,57,16,31,16,478288
"blank1","female","male",100,53,47,53,0,47,0,1250641
"blank1","female","no.birth.reg",100,52,50,52,26,50,26,171315
"blank1","female","no.educ",100,57,29,57,18,29,18,478288
"blank1","female","no.skilled.attendant",100,100,72,100,72,72,72,323944
"blank1","female","non.p20",100,53,38,53,20,38,20,1250641
"blank1","female","p20",100,53,62,53,33,62,33,1250641
"blank1","female","primary",100,57,71,57,40,71,40,478288
"blank1","female","rural",100,53,77,53,41,77,41,1250641
"blank1","female","secondary",100,57,52,57,28,52,28,478288
"blank1","female","stunted",100,52,31,52,14,31,14,171315
"blank1","female","under5",100,53,14,53,7,14,7,1250641
"blank1","female","urban",100,53,23,53,12,23,12,1250641
"blank1","fifteento49","fiveto14",100,46,29,46,0,29,0,1250641
"blank1","fifteento49","gt49",100,46,12,46,0,12,0,1250641
"blank1","fifteento49","higher",100,68,31,68,27,31,27,478288
"blank1","fifteento49","male",100,46,47,46,21,47,21,1250641
"blank1","fifteento49","no.birth.reg",100,0,50,0,0,50,0,171315
"blank1","fifteento49","no.educ",100,68,29,68,11,29,11,478288
"blank1","fifteento49","no.skilled.attendant",100,100,72,100,72,72,72,323944
"blank1","fifteento49","non.p20",100,46,38,46,21,38,21,1250641
"blank1","fifteento49","p20",100,46,62,46,25,62,25,1250641
"blank1","fifteento49","primary",100,68,71,68,57,71,57,478288
"blank1","fifteento49","rural",100,46,77,46,32,77,32,1250641
"blank1","fifteento49","secondary",100,68,52,68,44,52,44,478288
"blank1","fifteento49","stunted",100,0,31,0,0,31,0,171315
"blank1","fifteento49","under5",100,46,14,46,0,14,0,1250641
"blank1","fifteento49","urban",100,46,23,46,14,23,14,1250641
"blank1","fiveto14","gt49",100,29,12,29,0,12,0,1250641
"blank1","fiveto14","higher",100,0,31,0,0,31,0,478288
"blank1","fiveto14","male",100,29,47,29,15,47,15,1250641
"blank1","fiveto14","no.birth.reg",100,0,50,0,0,50,0,171315
"blank1","fiveto14","no.educ",100,0,29,0,0,29,0,478288
"blank1","fiveto14","no.skilled.attendant",100,0,72,0,0,72,0,323944
"blank1","fiveto14","non.p20",100,29,38,29,9,38,9,1250641
"blank1","fiveto14","p20",100,29,62,29,20,62,20,1250641
"blank1","fiveto14","primary",100,0,71,0,0,71,0,478288
"blank1","fiveto14","rural",100,29,77,29,24,77,24,1250641
"blank1","fiveto14","secondary",100,0,52,0,0,52,0,478288
"blank1","fiveto14","stunted",100,0,31,0,0,31,0,171315
"blank1","fiveto14","under5",100,29,14,29,0,14,0,1250641
"blank1","fiveto14","urban",100,29,23,29,5,23,5,1250641
"blank1","gt49","higher",100,32,31,32,4,31,4,478288
"blank1","gt49","male",100,12,47,12,5,47,5,1250641
"blank1","gt49","no.birth.reg",100,0,50,0,0,50,0,171315
"blank1","gt49","no.educ",100,32,29,32,18,29,18,478288
"blank1","gt49","no.skilled.attendant",100,0,72,0,0,72,0,323944
"blank1","gt49","non.p20",100,12,38,12,4,38,4,1250641
"blank1","gt49","p20",100,12,62,12,8,62,8,1250641
"blank1","gt49","primary",100,32,71,32,14,71,14,478288
"blank1","gt49","rural",100,12,77,12,10,77,10,1250641
"blank1","gt49","secondary",100,32,52,32,8,52,8,478288
