"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,76,100,76,76,76,72552861
"blank1","blank2","female",100,100,51,100,51,51,51,72552861
"blank1","blank2","fifteento49",100,100,40,100,40,40,40,72552861
"blank1","blank2","fiveto14",100,100,31,100,31,31,31,72552861
"blank1","blank2","gt49",100,100,10,100,10,10,10,72552861
"blank1","blank2","higher",100,100,7,100,7,7,7,24902850
"blank1","blank2","male",100,100,49,100,49,49,49,72552861
"blank1","blank2","no.birth.reg",100,100,74,100,74,74,74,13222905
"blank1","blank2","no.educ",100,100,43,100,43,43,43,24902850
"blank1","blank2","no.skilled.attendant",100,100,39,100,39,39,39,16167171
"blank1","blank2","non.p20",100,100,15,100,15,15,15,72552861
"blank1","blank2","p20",100,100,85,100,85,85,85,72552861
"blank1","blank2","primary",100,100,57,100,57,57,57,24902850
"blank1","blank2","rural",100,100,66,100,66,66,66,72552861
"blank1","blank2","secondary",100,100,20,100,20,20,20,24902850
"blank1","blank2","stunted",100,100,37,100,37,37,37,13222905
"blank1","blank2","under5",100,100,20,100,20,20,20,72552861
"blank1","blank2","urban",100,100,34,100,34,34,34,72552861
"blank1","ext","female",100,76,51,76,39,51,39,72552861
"blank1","ext","fifteento49",100,76,40,76,29,40,29,72552861
"blank1","ext","fiveto14",100,76,31,76,24,31,24,72552861
"blank1","ext","gt49",100,76,10,76,7,10,7,72552861
"blank1","ext","higher",100,75,7,75,1,7,1,24902850
"blank1","ext","male",100,76,49,76,37,49,37,72552861
"blank1","ext","no.birth.reg",100,79,74,79,61,74,61,13222905
"blank1","ext","no.educ",100,75,43,75,39,43,39,24902850
"blank1","ext","no.skilled.attendant",100,72,39,72,29,39,29,16167171
"blank1","ext","non.p20",100,76,15,76,0,15,0,72552861
"blank1","ext","p20",100,76,85,76,76,85,76,72552861
"blank1","ext","primary",100,75,57,75,35,57,35,24902850
"blank1","ext","rural",100,76,66,76,64,66,64,72552861
"blank1","ext","secondary",100,75,20,75,8,20,8,24902850
"blank1","ext","stunted",100,79,37,79,27,37,27,13222905
"blank1","ext","under5",100,76,20,76,16,20,16,72552861
"blank1","ext","urban",100,76,34,76,12,34,12,72552861
"blank1","female","fifteento49",100,51,40,51,21,40,21,72552861
"blank1","female","fiveto14",100,51,31,51,16,31,16,72552861
"blank1","female","gt49",100,51,10,51,5,10,5,72552861
"blank1","female","higher",100,53,7,53,2,7,2,24902850
"blank1","female","male",100,51,49,51,0,49,0,72552861
"blank1","female","no.birth.reg",100,50,74,50,37,74,37,13222905
"blank1","female","no.educ",100,53,43,53,31,43,31,24902850
"blank1","female","no.skilled.attendant",100,100,39,100,39,39,39,16167171
"blank1","female","non.p20",100,51,15,51,8,15,8,72552861
"blank1","female","p20",100,51,85,51,44,85,44,72552861
"blank1","female","primary",100,53,57,53,22,57,22,24902850
"blank1","female","rural",100,51,66,51,34,66,34,72552861
"blank1","female","secondary",100,53,20,53,5,20,5,24902850
"blank1","female","stunted",100,50,37,50,11,37,11,13222905
"blank1","female","under5",100,51,20,51,10,20,10,72552861
"blank1","female","urban",100,51,34,51,18,34,18,72552861
"blank1","fifteento49","fiveto14",100,40,31,40,0,31,0,72552861
"blank1","fifteento49","gt49",100,40,10,40,0,10,0,72552861
"blank1","fifteento49","higher",100,71,7,71,5,7,5,24902850
"blank1","fifteento49","male",100,40,49,40,19,49,19,72552861
"blank1","fifteento49","no.birth.reg",100,0,74,0,0,74,0,13222905
"blank1","fifteento49","no.educ",100,71,43,71,26,43,26,24902850
"blank1","fifteento49","no.skilled.attendant",100,100,39,100,39,39,39,16167171
"blank1","fifteento49","non.p20",100,40,15,40,7,15,7,72552861
"blank1","fifteento49","p20",100,40,85,40,33,85,33,72552861
"blank1","fifteento49","primary",100,71,57,71,45,57,45,24902850
"blank1","fifteento49","rural",100,40,66,40,25,66,25,72552861
"blank1","fifteento49","secondary",100,71,20,71,16,20,16,24902850
"blank1","fifteento49","stunted",100,0,37,0,0,37,0,13222905
"blank1","fifteento49","under5",100,40,20,40,0,20,0,72552861
"blank1","fifteento49","urban",100,40,34,40,15,34,15,72552861
"blank1","fiveto14","gt49",100,31,10,31,0,10,0,72552861
"blank1","fiveto14","higher",100,0,7,0,0,7,0,24902850
"blank1","fiveto14","male",100,31,49,31,15,49,15,72552861
