"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,0,100,0,0,0,17099546
"blank1","blank2","female",100,100,52,100,52,52,52,17099546
"blank1","blank2","fifteento49",100,100,52,100,52,52,52,17099546
"blank1","blank2","fiveto14",100,100,15,100,15,15,15,17099546
"blank1","blank2","gt49",100,100,23,100,23,23,23,17099546
"blank1","blank2","higher",100,100,25,100,25,25,25,9850073
"blank1","blank2","male",100,100,48,100,48,48,48,17099546
"blank1","blank2","no.birth.reg",100,100,0,100,0,0,0,1865496
"blank1","blank2","no.educ",100,100,3,100,3,3,3,9850073
"blank1","blank2","no.skilled.attendant",100,100,81,100,81,81,81,4615947
"blank1","blank2","non.p20",100,100,100,100,100,100,100,17099546
"blank1","blank2","p20",100,100,0,100,0,0,0,17099546
"blank1","blank2","primary",100,100,97,100,97,97,97,9850073
"blank1","blank2","rural",100,100,46,100,46,46,46,17099546
"blank1","blank2","secondary",100,100,97,100,97,97,97,9850073
"blank1","blank2","stunted",100,100,13,100,13,13,13,1865496
"blank1","blank2","under5",100,100,10,100,10,10,10,17099546
"blank1","blank2","urban",100,100,54,100,54,54,54,17099546
"blank1","ext","female",100,0,52,0,0,52,0,17099546
"blank1","ext","fifteento49",100,0,52,0,0,52,0,17099546
"blank1","ext","fiveto14",100,0,15,0,0,15,0,17099546
"blank1","ext","gt49",100,0,23,0,0,23,0,17099546
"blank1","ext","higher",100,0,25,0,0,25,0,9850073
"blank1","ext","male",100,0,48,0,0,48,0,17099546
"blank1","ext","no.birth.reg",100,0,0,0,0,0,0,1865496
"blank1","ext","no.educ",100,0,3,0,0,3,0,9850073
"blank1","ext","no.skilled.attendant",100,0,81,0,0,81,0,4615947
"blank1","ext","non.p20",100,0,100,0,0,100,0,17099546
"blank1","ext","p20",100,0,0,0,0,0,0,17099546
"blank1","ext","primary",100,0,97,0,0,97,0,9850073
"blank1","ext","rural",100,0,46,0,0,46,0,17099546
"blank1","ext","secondary",100,0,97,0,0,97,0,9850073
"blank1","ext","stunted",100,0,13,0,0,13,0,1865496
"blank1","ext","under5",100,0,10,0,0,10,0,17099546
"blank1","ext","urban",100,0,54,0,0,54,0,17099546
"blank1","female","fifteento49",100,52,52,52,26,52,26,17099546
"blank1","female","fiveto14",100,52,15,52,8,15,8,17099546
"blank1","female","gt49",100,52,23,52,14,23,14,17099546
"blank1","female","higher",100,54,25,54,14,25,14,9850073
"blank1","female","male",100,52,48,52,0,48,0,17099546
"blank1","female","no.birth.reg",100,49,0,49,0,0,0,1865496
"blank1","female","no.educ",100,54,3,54,2,3,2,9850073
"blank1","female","no.skilled.attendant",100,100,81,100,81,81,81,4615947
"blank1","female","non.p20",100,52,100,52,52,100,52,17099546
"blank1","female","p20",100,52,0,52,0,0,0,17099546
"blank1","female","primary",100,54,97,54,52,97,52,9850073
"blank1","female","rural",100,52,46,52,23,46,23,17099546
"blank1","female","secondary",100,54,97,54,52,97,52,9850073
"blank1","female","stunted",100,49,13,49,6,13,6,1865496
"blank1","female","under5",100,52,10,52,5,10,5,17099546
"blank1","female","urban",100,52,54,52,29,54,29,17099546
"blank1","fifteento49","fiveto14",100,52,15,52,0,15,0,17099546
"blank1","fifteento49","gt49",100,52,23,52,0,23,0,17099546
"blank1","fifteento49","higher",100,61,25,61,17,25,17,9850073
"blank1","fifteento49","male",100,52,48,52,26,48,26,17099546
"blank1","fifteento49","no.birth.reg",100,0,0,0,0,0,0,1865496
"blank1","fifteento49","no.educ",100,61,3,61,0,3,0,9850073
"blank1","fifteento49","no.skilled.attendant",100,100,81,100,81,81,81,4615947
"blank1","fifteento49","non.p20",100,52,100,52,52,100,52,17099546
"blank1","fifteento49","p20",100,52,0,52,0,0,0,17099546
"blank1","fifteento49","primary",100,61,97,61,60,97,60,9850073
"blank1","fifteento49","rural",100,52,46,52,23,46,23,17099546
"blank1","fifteento49","secondary",100,61,97,61,60,97,60,9850073
"blank1","fifteento49","stunted",100,0,13,0,0,13,0,1865496
"blank1","fifteento49","under5",100,52,10,52,0,10,0,17099546
"blank1","fifteento49","urban",100,52,54,52,29,54,29,17099546
"blank1","fiveto14","gt49",100,15,23,15,0,23,0,17099546
"blank1","fiveto14","higher",100,0,25,0,0,25,0,9850073
"blank1","fiveto14","male",100,15,48,15,8,48,8,17099546
"blank1","fiveto14","no.birth.reg",100,0,0,0,0,0,0,1865496
"blank1","fiveto14","no.educ",100,0,3,0,0,3,0,9850073
"blank1","fiveto14","no.skilled.attendant",100,0,81,0,0,81,0,4615947
"blank1","fiveto14","non.p20",100,15,100,15,15,100,15,17099546
