"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,1,100,1,1,1,2072543
"blank1","blank2","female",100,100,50,100,50,50,50,2072543
"blank1","blank2","fifteento49",100,100,50,100,50,50,50,2072543
"blank1","blank2","fiveto14",100,100,12,100,12,12,12,2072543
"blank1","blank2","gt49",100,100,33,100,33,33,33,2072543
"blank1","blank2","higher",100,100,20,100,20,20,20,1416613
"blank1","blank2","male",100,100,50,100,50,50,50,2072543
"blank1","blank2","no.birth.reg",100,100,0,100,0,0,0,112507
"blank1","blank2","no.educ",100,100,14,100,14,14,14,1416613
"blank1","blank2","no.skilled.attendant",100,100,88,100,88,88,88,526352
"blank1","blank2","non.p20",100,100,97,100,97,97,97,2072543
"blank1","blank2","p20",100,100,3,100,3,3,3,2072543
"blank1","blank2","primary",100,100,86,100,86,86,86,1416613
"blank1","blank2","rural",100,100,44,100,44,44,44,2072543
"blank1","blank2","secondary",100,100,60,100,60,60,60,1416613
"blank1","blank2","stunted",100,100,5,100,5,5,5,112507
"blank1","blank2","under5",100,100,6,100,6,6,6,2072543
"blank1","blank2","urban",100,100,56,100,56,56,56,2072543
"blank1","ext","female",100,1,50,1,1,50,1,2072543
"blank1","ext","fifteento49",100,1,50,1,1,50,1,2072543
"blank1","ext","fiveto14",100,1,12,1,0,12,0,2072543
"blank1","ext","gt49",100,1,33,1,1,33,1,2072543
"blank1","ext","higher",100,2,20,2,0,20,0,1416613
"blank1","ext","male",100,1,50,1,1,50,1,2072543
"blank1","ext","no.birth.reg",100,1,0,1,0,0,0,112507
"blank1","ext","no.educ",100,2,14,2,1,14,1,1416613
"blank1","ext","no.skilled.attendant",100,1,88,1,1,88,1,526352
"blank1","ext","non.p20",100,1,97,1,0,97,0,2072543
"blank1","ext","p20",100,1,3,1,1,3,1,2072543
"blank1","ext","primary",100,2,86,2,1,86,1,1416613
"blank1","ext","rural",100,1,44,1,1,44,1,2072543
"blank1","ext","secondary",100,2,60,2,0,60,0,1416613
"blank1","ext","stunted",100,1,5,1,0,5,0,112507
"blank1","ext","under5",100,1,6,1,0,6,0,2072543
"blank1","ext","urban",100,1,56,1,0,56,0,2072543
"blank1","female","fifteento49",100,50,50,50,24,50,24,2072543
"blank1","female","fiveto14",100,50,12,50,5,12,5,2072543
"blank1","female","gt49",100,50,33,50,17,33,17,2072543
"blank1","female","higher",100,50,20,50,9,20,9,1416613
"blank1","female","male",100,50,50,50,0,50,0,2072543
"blank1","female","no.birth.reg",100,50,0,50,0,0,0,112507
"blank1","female","no.educ",100,50,14,50,10,14,10,1416613
"blank1","female","no.skilled.attendant",100,100,88,100,88,88,88,526352
"blank1","female","non.p20",100,50,97,50,48,97,48,2072543
"blank1","female","p20",100,50,3,50,2,3,2,2072543
"blank1","female","primary",100,50,86,50,41,86,41,1416613
"blank1","female","rural",100,50,44,50,22,44,22,2072543
"blank1","female","secondary",100,50,60,50,26,60,26,1416613
"blank1","female","stunted",100,50,5,50,2,5,2,112507
"blank1","female","under5",100,50,6,50,3,6,3,2072543
"blank1","female","urban",100,50,56,50,28,56,28,2072543
"blank1","fifteento49","fiveto14",100,50,12,50,0,12,0,2072543
"blank1","fifteento49","gt49",100,50,33,50,0,33,0,2072543
"blank1","fifteento49","higher",100,52,20,52,12,20,12,1416613
