"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,3,100,3,3,3,123740000
"blank1","blank2","female",100,100,,100,,,,123740000
"blank1","blank2","fifteento49",100,100,,100,,,,123740000
"blank1","blank2","fiveto14",100,100,,100,,,,123740000
"blank1","blank2","gt49",100,100,,100,,,,123740000
"blank1","blank2","higher",,,,,,,,123740000
"blank1","blank2","male",100,100,,100,,,,123740000
"blank1","blank2","no.birth.reg",,,,,,,,123740000
"blank1","blank2","no.educ",,,,,,,,123740000
"blank1","blank2","no.skilled.attendant",,,,,,,,123740000
"blank1","blank2","non.p20",100,100,94,100,94,94,94,123740000
"blank1","blank2","p20",100,100,6,100,6,6,6,123740000
"blank1","blank2","primary",,,,,,,,123740000
"blank1","blank2","rural",100,100,,100,,,,123740000
"blank1","blank2","secondary",,,,,,,,123740000
"blank1","blank2","stunted",,,,,,,,123740000
"blank1","blank2","under5",100,100,,100,,,,123740000
"blank1","blank2","urban",100,100,,100,,,,123740000
"blank1","ext","female",100,3,,3,,,,123740000
"blank1","ext","fifteento49",100,3,,3,,,,123740000
"blank1","ext","fiveto14",100,3,,3,,,,123740000
"blank1","ext","gt49",100,3,,3,,,,123740000
"blank1","ext","higher",,,,,,,,123740000
"blank1","ext","male",100,3,,3,,,,123740000
"blank1","ext","no.birth.reg",,,,,,,,123740000
"blank1","ext","no.educ",,,,,,,,123740000
"blank1","ext","no.skilled.attendant",,,,,,,,123740000
"blank1","ext","non.p20",100,3,94,3,0,94,0,123740000
"blank1","ext","p20",100,3,6,3,3,6,3,123740000
"blank1","ext","primary",,,,,,,,123740000
"blank1","ext","rural",100,3,,3,,,,123740000
"blank1","ext","secondary",,,,,,,,123740000
"blank1","ext","stunted",,,,,,,,123740000
"blank1","ext","under5",100,3,,3,,,,123740000
"blank1","ext","urban",100,3,,3,,,,123740000
"blank1","female","fifteento49",100,,,,,,,123740000
"blank1","female","fiveto14",100,,,,,,,123740000
"blank1","female","gt49",100,,,,,,,123740000
"blank1","female","higher",,,,,,,,123740000
"blank1","female","male",100,,,,,,,123740000
"blank1","female","no.birth.reg",,,,,,,,123740000
"blank1","female","no.educ",,,,,,,,123740000
"blank1","female","no.skilled.attendant",,,,,,,,123740000
"blank1","female","non.p20",100,,94,,,94,,123740000
"blank1","female","p20",100,,6,,,6,,123740000
"blank1","female","primary",,,,,,,,123740000
"blank1","female","rural",100,,,,,,,123740000
"blank1","female","secondary",,,,,,,,123740000
"blank1","female","stunted",,,,,,,,123740000
"blank1","female","under5",100,,,,,,,123740000
"blank1","female","urban",100,,,,,,,123740000
"blank1","fifteento49","fiveto14",100,,,,,,,123740000
"blank1","fifteento49","gt49",100,,,,,,,123740000
"blank1","fifteento49","higher",,,,,,,,123740000
"blank1","fifteento49","male",100,,,,,,,123740000
"blank1","fifteento49","no.birth.reg",,,,,,,,123740000
"blank1","fifteento49","no.educ",,,,,,,,123740000
"blank1","fifteento49","no.skilled.attendant",,,,,,,,123740000
"blank1","fifteento49","non.p20",100,,94,,,94,,123740000
"blank1","fifteento49","p20",100,,6,,,6,,123740000
"blank1","fifteento49","primary",,,,,,,,123740000
"blank1","fifteento49","rural",100,,,,,,,123740000
"blank1","fifteento49","secondary",,,,,,,,123740000
"blank1","fifteento49","stunted",,,,,,,,123740000
"blank1","fifteento49","under5",100,,,,,,,123740000
"blank1","fifteento49","urban",100,,,,,,,123740000
"blank1","fiveto14","gt49",100,,,,,,,123740000
"blank1","fiveto14","higher",,,,,,,,123740000
"blank1","fiveto14","male",100,,,,,,,123740000
"blank1","fiveto14","no.birth.reg",,,,,,,,123740000
"blank1","fiveto14","no.educ",,,,,,,,123740000
"blank1","fiveto14","no.skilled.attendant",,,,,,,,123740000
"blank1","fiveto14","non.p20",100,,94,,,94,,123740000
"blank1","fiveto14","p20",100,,6,,,6,,123740000
"blank1","fiveto14","primary",,,,,,,,123740000
"blank1","fiveto14","rural",100,,,,,,,123740000
"blank1","fiveto14","secondary",,,,,,,,123740000
"blank1","fiveto14","stunted",,,,,,,,123740000
"blank1","fiveto14","under5",100,,,,,,,123740000
"blank1","fiveto14","urban",100,,,,,,,123740000
"blank1","gt49","higher",,,,,,,,123740000
"blank1","gt49","male",100,,,,,,,123740000
"blank1","gt49","no.birth.reg",,,,,,,,123740000
"blank1","gt49","no.educ",,,,,,,,123740000
"blank1","gt49","no.skilled.attendant",,,,,,,,123740000
"blank1","gt49","non.p20",100,,94,,,94,,123740000
"blank1","gt49","p20",100,,6,,,6,,123740000
"blank1","gt49","primary",,,,,,,,123740000
"blank1","gt49","rural",100,,,,,,,123740000
"blank1","gt49","secondary",,,,,,,,123740000
"blank1","gt49","stunted",,,,,,,,123740000
"blank1","gt49","under5",100,,,,,,,123740000
"blank1","gt49","urban",100,,,,,,,123740000
"blank1","higher","male",,,,,,,,123740000
"blank1","higher","no.birth.reg",,,,,,,,123740000
"blank1","higher","no.educ",,,,,,,,123740000
"blank1","higher","no.skilled.attendant",,,,,,,,123740000
"blank1","higher","non.p20",,,,,,,,123740000
"blank1","higher","p20",,,,,,,,123740000
"blank1","higher","primary",,,,,,,,123740000
"blank1","higher","rural",,,,,,,,123740000
"blank1","higher","secondary",,,,,,,,123740000
"blank1","higher","stunted",,,,,,,,123740000
"blank1","higher","under5",,,,,,,,123740000
"blank1","higher","urban",,,,,,,,123740000
"blank1","male","no.birth.reg",,,,,,,,123740000
"blank1","male","no.educ",,,,,,,,123740000
"blank1","male","no.skilled.attendant",,,,,,,,123740000
"blank1","male","non.p20",100,,94,,,94,,123740000
"blank1","male","p20",100,,6,,,6,,123740000
"blank1","male","primary",,,,,,,,123740000
"blank1","male","rural",100,,,,,,,123740000
"blank1","male","secondary",,,,,,,,123740000
"blank1","male","stunted",,,,,,,,123740000
"blank1","male","under5",100,,,,,,,123740000
"blank1","male","urban",100,,,,,,,123740000
"blank1","no.birth.reg","no.educ",,,,,,,,123740000
"blank1","no.birth.reg","no.skilled.attendant",,,,,,,,123740000
"blank1","no.birth.reg","non.p20",,,,,,,,123740000
"blank1","no.birth.reg","p20",,,,,,,,123740000
"blank1","no.birth.reg","primary",,,,,,,,123740000
"blank1","no.birth.reg","rural",,,,,,,,123740000
"blank1","no.birth.reg","secondary",,,,,,,,123740000
"blank1","no.birth.reg","stunted",,,,,,,,123740000
"blank1","no.birth.reg","under5",,,,,,,,123740000
"blank1","no.birth.reg","urban",,,,,,,,123740000
"blank1","no.educ","no.skilled.attendant",,,,,,,,123740000
"blank1","no.educ","non.p20",,,,,,,,123740000
"blank1","no.educ","p20",,,,,,,,123740000
"blank1","no.educ","primary",,,,,,,,123740000
"blank1","no.educ","rural",,,,,,,,123740000
"blank1","no.educ","secondary",,,,,,,,123740000
"blank1","no.educ","stunted",,,,,,,,123740000
"blank1","no.educ","under5",,,,,,,,123740000
"blank1","no.educ","urban",,,,,,,,123740000
"blank1","no.skilled.attendant","non.p20",,,,,,,,123740000
"blank1","no.skilled.attendant","p20",,,,,,,,123740000
"blank1","no.skilled.attendant","primary",,,,,,,,123740000
"blank1","no.skilled.attendant","rural",,,,,,,,123740000
"blank1","no.skilled.attendant","secondary",,,,,,,,123740000
"blank1","no.skilled.attendant","stunted",,,,,,,,123740000
"blank1","no.skilled.attendant","under5",,,,,,,,123740000
"blank1","no.skilled.attendant","urban",,,,,,,,123740000
"blank1","non.p20","p20",100,94,6,94,0,6,0,123740000
"blank1","non.p20","primary",,,,,,,,123740000
"blank1","non.p20","rural",100,94,,94,,,,123740000
"blank1","non.p20","secondary",,,,,,,,123740000
"blank1","non.p20","stunted",,,,,,,,123740000
"blank1","non.p20","under5",100,94,,94,,,,123740000
"blank1","non.p20","urban",100,94,,94,,,,123740000
"blank1","p20","primary",,,,,,,,123740000
"blank1","p20","rural",100,6,,6,,,,123740000
"blank1","p20","secondary",,,,,,,,123740000
"blank1","p20","stunted",,,,,,,,123740000
"blank1","p20","under5",100,6,,6,,,,123740000
"blank1","p20","urban",100,6,,6,,,,123740000
"blank1","primary","rural",,,,,,,,123740000
"blank1","primary","secondary",,,,,,,,123740000
"blank1","primary","stunted",,,,,,,,123740000
"blank1","primary","under5",,,,,,,,123740000
"blank1","primary","urban",,,,,,,,123740000
"blank1","rural","secondary",,,,,,,,123740000
"blank1","rural","stunted",,,,,,,,123740000
"blank1","rural","under5",100,,,,,,,123740000
"blank1","rural","urban",100,,,,,,,123740000
"blank1","secondary","stunted",,,,,,,,123740000
"blank1","secondary","under5",,,,,,,,123740000
"blank1","secondary","urban",,,,,,,,123740000
"blank1","stunted","under5",,,,,,,,123740000
"blank1","stunted","urban",,,,,,,,123740000
"blank1","under5","urban",100,,,,,,,123740000
"blank2","ext","female",100,3,,3,,,,123740000
"blank2","ext","fifteento49",100,3,,3,,,,123740000
"blank2","ext","fiveto14",100,3,,3,,,,123740000
"blank2","ext","gt49",100,3,,3,,,,123740000
"blank2","ext","higher",,,,,,,,123740000
"blank2","ext","male",100,3,,3,,,,123740000
"blank2","ext","no.birth.reg",,,,,,,,123740000
"blank2","ext","no.educ",,,,,,,,123740000
"blank2","ext","no.skilled.attendant",,,,,,,,123740000
"blank2","ext","non.p20",100,3,94,3,0,94,0,123740000
"blank2","ext","p20",100,3,6,3,3,6,3,123740000
"blank2","ext","primary",,,,,,,,123740000
"blank2","ext","rural",100,3,,3,,,,123740000
"blank2","ext","secondary",,,,,,,,123740000
"blank2","ext","stunted",,,,,,,,123740000
"blank2","ext","under5",100,3,,3,,,,123740000
"blank2","ext","urban",100,3,,3,,,,123740000
"blank2","female","fifteento49",100,,,,,,,123740000
"blank2","female","fiveto14",100,,,,,,,123740000
"blank2","female","gt49",100,,,,,,,123740000
"blank2","female","higher",,,,,,,,123740000
"blank2","female","male",100,,,,,,,123740000
"blank2","female","no.birth.reg",,,,,,,,123740000
"blank2","female","no.educ",,,,,,,,123740000
"blank2","female","no.skilled.attendant",,,,,,,,123740000
"blank2","female","non.p20",100,,94,,,94,,123740000
"blank2","female","p20",100,,6,,,6,,123740000
"blank2","female","primary",,,,,,,,123740000
"blank2","female","rural",100,,,,,,,123740000
"blank2","female","secondary",,,,,,,,123740000
"blank2","female","stunted",,,,,,,,123740000
"blank2","female","under5",100,,,,,,,123740000
"blank2","female","urban",100,,,,,,,123740000
"blank2","fifteento49","fiveto14",100,,,,,,,123740000
"blank2","fifteento49","gt49",100,,,,,,,123740000
"blank2","fifteento49","higher",,,,,,,,123740000
"blank2","fifteento49","male",100,,,,,,,123740000
"blank2","fifteento49","no.birth.reg",,,,,,,,123740000
"blank2","fifteento49","no.educ",,,,,,,,123740000
"blank2","fifteento49","no.skilled.attendant",,,,,,,,123740000
"blank2","fifteento49","non.p20",100,,94,,,94,,123740000
"blank2","fifteento49","p20",100,,6,,,6,,123740000
"blank2","fifteento49","primary",,,,,,,,123740000
"blank2","fifteento49","rural",100,,,,,,,123740000
"blank2","fifteento49","secondary",,,,,,,,123740000
"blank2","fifteento49","stunted",,,,,,,,123740000
"blank2","fifteento49","under5",100,,,,,,,123740000
"blank2","fifteento49","urban",100,,,,,,,123740000
"blank2","fiveto14","gt49",100,,,,,,,123740000
"blank2","fiveto14","higher",,,,,,,,123740000
"blank2","fiveto14","male",100,,,,,,,123740000
