"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,16,100,16,16,16,6579985
"blank1","blank2","female",100,100,51,100,51,51,51,6579985
"blank1","blank2","fifteento49",100,100,48,100,48,48,48,6579985
"blank1","blank2","fiveto14",100,100,25,100,25,25,25,6579985
"blank1","blank2","gt49",100,100,15,100,15,15,15,6579985
"blank1","blank2","higher",100,100,11,100,11,11,11,2743610
"blank1","blank2","male",100,100,49,100,49,49,49,6579985
"blank1","blank2","no.birth.reg",100,100,24,100,24,24,24,838247
"blank1","blank2","no.educ",100,100,28,100,28,28,28,2743610
"blank1","blank2","no.skilled.attendant",100,100,88,100,88,88,88,1744170
"blank1","blank2","non.p20",100,100,66,100,66,66,66,6579985
"blank1","blank2","p20",100,100,34,100,34,34,34,6579985
"blank1","blank2","primary",100,100,72,100,72,72,72,2743610
"blank1","blank2","rural",100,100,74,100,74,74,74,6579985
"blank1","blank2","secondary",100,100,31,100,31,31,31,2743610
"blank1","blank2","stunted",100,100,44,100,44,44,44,838247
"blank1","blank2","under5",100,100,11,100,11,11,11,6579985
"blank1","blank2","urban",100,100,26,100,26,26,26,6579985
"blank1","ext","female",100,16,51,16,8,51,8,6579985
"blank1","ext","fifteento49",100,16,48,16,6,48,6,6579985
"blank1","ext","fiveto14",100,16,25,16,5,25,5,6579985
"blank1","ext","gt49",100,16,15,16,2,15,2,6579985
"blank1","ext","higher",100,13,11,13,0,11,0,2743610
"blank1","ext","male",100,16,49,16,8,49,8,6579985
"blank1","ext","no.birth.reg",100,24,24,24,8,24,8,838247
"blank1","ext","no.educ",100,13,28,13,7,28,7,2743610
"blank1","ext","no.skilled.attendant",100,13,88,13,13,88,13,1744170
"blank1","ext","non.p20",100,16,66,16,0,66,0,6579985
"blank1","ext","p20",100,16,34,16,16,34,16,6579985
"blank1","ext","primary",100,13,72,13,5,72,5,2743610
"blank1","ext","rural",100,16,74,16,15,74,15,6579985
"blank1","ext","secondary",100,13,31,13,1,31,1,2743610
"blank1","ext","stunted",100,24,44,24,14,44,14,838247
"blank1","ext","under5",100,16,11,16,3,11,3,6579985
"blank1","ext","urban",100,16,26,16,0,26,0,6579985
"blank1","female","fifteento49",100,51,48,51,25,48,25,6579985
"blank1","female","fiveto14",100,51,25,51,13,25,13,6579985
"blank1","female","gt49",100,51,15,51,8,15,8,6579985
"blank1","female","higher",100,52,11,52,4,11,4,2743610
"blank1","female","male",100,51,49,51,0,49,0,6579985
"blank1","female","no.birth.reg",100,50,24,50,12,24,12,838247
"blank1","female","no.educ",100,52,28,52,20,28,20,2743610
"blank1","female","no.skilled.attendant",100,100,88,100,88,88,88,1744170
"blank1","female","non.p20",100,51,66,51,34,66,34,6579985
"blank1","female","p20",100,51,34,51,17,34,17,6579985
"blank1","female","primary",100,52,72,52,32,72,32,2743610
"blank1","female","rural",100,51,74,51,38,74,38,6579985
"blank1","female","secondary",100,52,31,52,12,31,12,2743610
"blank1","female","stunted",100,50,44,50,21,44,21,838247
"blank1","female","under5",100,51,11,51,6,11,6,6579985
"blank1","female","urban",100,51,26,51,13,26,13,6579985
"blank1","fifteento49","fiveto14",100,48,25,48,0,25,0,6579985
"blank1","fifteento49","gt49",100,48,15,48,0,15,0,6579985
"blank1","fifteento49","higher",100,67,11,67,9,11,9,2743610
"blank1","fifteento49","male",100,48,49,48,24,49,24,6579985
"blank1","fifteento49","no.birth.reg",100,0,24,0,0,24,0,838247
"blank1","fifteento49","no.educ",100,67,28,67,13,28,13,2743610
"blank1","fifteento49","no.skilled.attendant",100,100,88,100,88,88,88,1744170
"blank1","fifteento49","non.p20",100,48,66,48,34,66,34,6579985
"blank1","fifteento49","p20",100,48,34,48,14,34,14,6579985
"blank1","fifteento49","primary",100,67,72,67,54,72,54,2743610
"blank1","fifteento49","rural",100,48,74,48,34,74,34,6579985
"blank1","fifteento49","secondary",100,67,31,67,26,31,26,2743610
