"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,8,100,8,8,8,761033
"blank1","blank2","female",100,100,52,100,52,52,52,761033
"blank1","blank2","fifteento49",100,100,49,100,49,49,49,761033
"blank1","blank2","fiveto14",100,100,23,100,23,23,23,761033
"blank1","blank2","gt49",100,100,18,100,18,18,18,761033
"blank1","blank2","higher",100,100,8,100,8,8,8,374878
"blank1","blank2","male",100,100,48,100,48,48,48,761033
"blank1","blank2","no.birth.reg",100,100,3,100,3,3,3,62952
"blank1","blank2","no.educ",100,100,23,100,23,23,23,374878
"blank1","blank2","no.skilled.attendant",100,100,65,100,65,65,65,190243
"blank1","blank2","non.p20",100,100,88,100,88,88,88,761033
"blank1","blank2","p20",100,100,12,100,12,12,12,761033
"blank1","blank2","primary",100,100,77,100,77,77,77,374878
"blank1","blank2","rural",100,100,72,100,72,72,72,761033
"blank1","blank2","secondary",100,100,29,100,29,29,29,374878
"blank1","blank2","stunted",100,100,15,100,15,15,15,62952
"blank1","blank2","under5",100,100,10,100,10,10,10,761033
"blank1","blank2","urban",100,100,28,100,28,28,28,761033
"blank1","ext","female",100,8,52,8,4,52,4,761033
"blank1","ext","fifteento49",100,8,49,8,3,49,3,761033
"blank1","ext","fiveto14",100,8,23,8,2,23,2,761033
"blank1","ext","gt49",100,8,18,8,1,18,1,761033
"blank1","ext","higher",100,6,8,6,0,8,0,374878
"blank1","ext","male",100,8,48,8,4,48,4,761033
"blank1","ext","no.birth.reg",100,13,3,13,1,3,1,62952
"blank1","ext","no.educ",100,6,23,6,2,23,2,374878
"blank1","ext","no.skilled.attendant",100,6,65,6,3,65,3,190243
"blank1","ext","non.p20",100,8,88,8,0,88,0,761033
"blank1","ext","p20",100,8,12,8,8,12,8,761033
"blank1","ext","primary",100,6,77,6,3,77,3,374878
"blank1","ext","rural",100,8,72,8,7,72,7,761033
"blank1","ext","secondary",100,6,29,6,0,29,0,374878
"blank1","ext","stunted",100,13,15,13,3,15,3,62952
"blank1","ext","under5",100,8,10,8,1,10,1,761033
"blank1","ext","urban",100,8,28,8,0,28,0,761033
"blank1","female","fifteento49",100,52,49,52,26,49,26,761033
"blank1","female","fiveto14",100,52,23,52,11,23,11,761033
"blank1","female","gt49",100,52,18,52,9,18,9,761033
"blank1","female","higher",100,53,8,53,4,8,4,374878
"blank1","female","male",100,52,48,52,0,48,0,761033
"blank1","female","no.birth.reg",100,50,3,50,2,3,2,62952
"blank1","female","no.educ",100,53,23,53,11,23,11,374878
"blank1","female","no.skilled.attendant",100,100,65,100,65,65,65,190243
"blank1","female","non.p20",100,52,88,52,46,88,46,761033
"blank1","female","p20",100,52,12,52,6,12,6,761033
"blank1","female","primary",100,53,77,53,40,77,40,374878
"blank1","female","rural",100,52,72,52,37,72,37,761033
"blank1","female","secondary",100,53,29,53,16,29,16,374878
"blank1","female","stunted",100,50,15,50,7,15,7,62952
"blank1","female","under5",100,52,10,52,5,10,5,761033
"blank1","female","urban",100,52,28,52,15,28,15,761033
"blank1","fifteento49","fiveto14",100,49,23,49,0,23,0,761033
"blank1","fifteento49","gt49",100,49,18,49,0,18,0,761033
"blank1","fifteento49","higher",100,64,8,64,5,8,5,374878
"blank1","fifteento49","male",100,49,48,49,23,48,23,761033
"blank1","fifteento49","no.birth.reg",100,0,3,0,0,3,0,62952
"blank1","fifteento49","no.educ",100,64,23,64,11,23,11,374878
"blank1","fifteento49","no.skilled.attendant",100,100,65,100,65,65,65,190243
"blank1","fifteento49","non.p20",100,49,88,49,44,88,44,761033
"blank1","fifteento49","p20",100,49,12,49,5,12,5,761033
"blank1","fifteento49","primary",100,64,77,64,52,77,52,374878
"blank1","fifteento49","rural",100,49,72,49,35,72,35,761033
"blank1","fifteento49","secondary",100,64,29,64,21,29,21,374878
"blank1","fifteento49","stunted",100,0,15,0,0,15,0,62952
"blank1","fifteento49","under5",100,49,10,49,0,10,0,761033
"blank1","fifteento49","urban",100,49,28,49,14,28,14,761033
"blank1","fiveto14","gt49",100,23,18,23,0,18,0,761033
"blank1","fiveto14","higher",100,0,8,0,0,8,0,374878
"blank1","fiveto14","male",100,23,48,23,12,48,12,761033
"blank1","fiveto14","no.birth.reg",100,0,3,0,0,3,0,62952
"blank1","fiveto14","no.educ",100,0,23,0,0,23,0,374878
"blank1","fiveto14","no.skilled.attendant",100,0,65,0,0,65,0,190243
"blank1","fiveto14","non.p20",100,23,88,23,20,88,20,761033
"blank1","fiveto14","p20",100,23,12,23,3,12,3,761033
"blank1","fiveto14","primary",100,0,77,0,0,77,0,374878
"blank1","fiveto14","rural",100,23,72,23,18,72,18,761033
"blank1","fiveto14","secondary",100,0,29,0,0,29,0,374878
"blank1","fiveto14","stunted",100,0,15,0,0,15,0,62952
"blank1","fiveto14","under5",100,23,10,23,0,10,0,761033
"blank1","fiveto14","urban",100,23,28,23,6,28,6,761033
"blank1","gt49","higher",100,36,8,36,2,8,2,374878
"blank1","gt49","male",100,18,48,18,8,48,8,761033
"blank1","gt49","no.birth.reg",100,0,3,0,0,3,0,62952
"blank1","gt49","no.educ",100,36,23,36,11,23,11,374878
"blank1","gt49","no.skilled.attendant",100,0,65,0,0,65,0,190243
"blank1","gt49","non.p20",100,18,88,18,16,88,16,761033
"blank1","gt49","p20",100,18,12,18,2,12,2,761033
"blank1","gt49","primary",100,36,77,36,23,77,23,374878
"blank1","gt49","rural",100,18,72,18,12,72,12,761033
"blank1","gt49","secondary",100,36,29,36,7,29,7,374878
"blank1","gt49","stunted",100,0,15,0,0,15,0,62952
"blank1","gt49","under5",100,18,10,18,0,10,0,761033
"blank1","gt49","urban",100,18,28,18,6,28,6,761033
"blank1","higher","male",100,8,47,8,4,47,4,374878
"blank1","higher","no.birth.reg",,,,,,,,374878
"blank1","higher","no.educ",100,8,23,8,0,23,0,374878
"blank1","higher","no.skilled.attendant",100,9,69,9,6,69,6,115033
"blank1","higher","non.p20",100,8,90,8,8,90,8,374878
"blank1","higher","p20",100,8,10,8,0,10,0,374878
"blank1","higher","primary",100,8,77,8,8,77,8,374878
"blank1","higher","rural",100,8,71,8,3,71,3,374878
"blank1","higher","secondary",100,8,29,8,8,29,8,374878
"blank1","higher","stunted",,,,,,,,374878
"blank1","higher","under5",100,8,0,8,0,0,0,374878
"blank1","higher","urban",100,8,29,8,4,29,4,374878
"blank1","male","no.birth.reg",100,50,3,50,1,3,1,62952
"blank1","male","no.educ",100,47,23,47,11,23,11,374878
"blank1","male","no.skilled.attendant",100,0,65,0,0,65,0,190243
"blank1","male","non.p20",100,48,88,48,42,88,42,761033
"blank1","male","p20",100,48,12,48,6,12,6,761033
"blank1","male","primary",100,47,77,47,35,77,35,374878
"blank1","male","rural",100,48,72,48,36,72,36,761033
"blank1","male","secondary",100,47,29,47,13,29,13,374878
"blank1","male","stunted",100,50,15,50,6,15,6,62952
"blank1","male","under5",100,48,10,48,5,10,5,761033
"blank1","male","urban",100,48,28,48,13,28,13,761033
"blank1","no.birth.reg","no.educ",,,,,,,,374878
"blank1","no.birth.reg","no.skilled.attendant",,,,,,,,62952
"blank1","no.birth.reg","non.p20",100,3,80,3,1,80,1,62952
"blank1","no.birth.reg","p20",100,3,20,3,2,20,2,62952
"blank1","no.birth.reg","primary",,,,,,,,374878
"blank1","no.birth.reg","rural",100,3,77,3,3,77,3,62952
"blank1","no.birth.reg","secondary",,,,,,,,374878
"blank1","no.birth.reg","stunted",100,3,15,3,0,15,0,62952
"blank1","no.birth.reg","under5",100,3,100,3,3,100,3,62952
"blank1","no.birth.reg","urban",100,3,23,3,1,23,1,62952
"blank1","no.educ","no.skilled.attendant",100,16,69,16,11,69,11,115033
"blank1","no.educ","non.p20",100,23,90,23,18,90,18,374878
"blank1","no.educ","p20",100,23,10,23,4,10,4,374878
