"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,76,100,76,76,76,4710678
"blank1","blank2","female",100,100,51,100,51,51,51,4710678
"blank1","blank2","fifteento49",100,100,44,100,44,44,44,4710678
"blank1","blank2","fiveto14",100,100,28,100,28,28,28,4710678
"blank1","blank2","gt49",100,100,8,100,8,8,8,4710678
"blank1","blank2","higher",100,100,3,100,3,3,3,1872475
"blank1","blank2","male",100,100,49,100,49,49,49,4710678
"blank1","blank2","no.birth.reg",100,100,39,100,39,39,39,684479
"blank1","blank2","no.educ",100,100,75,100,75,75,75,1872475
"blank1","blank2","no.skilled.attendant",100,100,71,100,71,71,71,1162608
"blank1","blank2","non.p20",100,100,16,100,16,16,16,4710678
"blank1","blank2","p20",100,100,84,100,84,84,84,4710678
"blank1","blank2","primary",100,100,25,100,25,25,25,1872475
"blank1","blank2","rural",100,100,61,100,61,61,61,4710678
"blank1","blank2","secondary",100,100,25,100,25,25,25,1872475
"blank1","blank2","stunted",100,100,41,100,41,41,41,684479
"blank1","blank2","under5",100,100,20,100,20,20,20,4710678
"blank1","blank2","urban",100,100,39,100,39,39,39,4710678
"blank1","ext","female",100,76,51,76,39,51,39,4710678
"blank1","ext","fifteento49",100,76,44,76,32,44,32,4710678
"blank1","ext","fiveto14",100,76,28,76,21,28,21,4710678
"blank1","ext","gt49",100,76,8,76,6,8,6,4710678
"blank1","ext","higher",100,76,3,76,1,3,1,1872475
"blank1","ext","male",100,76,49,76,37,49,37,4710678
"blank1","ext","no.birth.reg",100,80,39,80,35,39,35,684479
"blank1","ext","no.educ",100,76,75,76,64,75,64,1872475
"blank1","ext","no.skilled.attendant",100,73,71,73,55,71,55,1162608
"blank1","ext","non.p20",100,76,16,76,0,16,0,4710678
"blank1","ext","p20",100,76,84,76,76,84,76,4710678
"blank1","ext","primary",100,76,25,76,12,25,12,1872475
"blank1","ext","rural",100,76,61,76,58,61,58,4710678
"blank1","ext","secondary",100,76,25,76,12,25,12,1872475
"blank1","ext","stunted",100,80,41,80,34,41,34,684479
"blank1","ext","under5",100,76,20,76,16,20,16,4710678
"blank1","ext","urban",100,76,39,76,18,39,18,4710678
"blank1","female","fifteento49",100,51,44,51,23,44,23,4710678
"blank1","female","fiveto14",100,51,28,51,14,28,14,4710678
"blank1","female","gt49",100,51,8,51,4,8,4,4710678
"blank1","female","higher",100,51,3,51,1,3,1,1872475
"blank1","female","male",100,51,49,51,0,49,0,4710678
