"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,1,100,1,1,1,7214832
"blank1","blank2","female",100,100,50,100,50,50,50,7214832
"blank1","blank2","fifteento49",100,100,52,100,52,52,52,7214832
"blank1","blank2","fiveto14",100,100,23,100,23,23,23,7214832
"blank1","blank2","gt49",100,100,13,100,13,13,13,7214832
"blank1","blank2","higher",100,100,31,100,31,31,31,3231532
"blank1","blank2","male",100,100,50,100,50,50,50,7214832
"blank1","blank2","no.birth.reg",100,100,1,100,1,1,1,953310
"blank1","blank2","no.educ",100,100,16,100,16,16,16,3231532
"blank1","blank2","no.skilled.attendant",100,100,48,100,48,48,48,1844628
"blank1","blank2","non.p20",100,100,94,100,94,94,94,7214832
"blank1","blank2","p20",100,100,6,100,6,6,6,7214832
"blank1","blank2","primary",100,100,84,100,84,84,84,3231532
"blank1","blank2","rural",100,100,18,100,18,18,18,7214832
"blank1","blank2","secondary",100,100,44,100,44,44,44,3231532
"blank1","blank2","stunted",100,100,5,100,5,5,5,953310
"blank1","blank2","under5",100,100,12,100,12,12,12,7214832
"blank1","blank2","urban",100,100,82,100,82,82,82,7214832
"blank1","ext","female",100,1,50,1,1,50,1,7214832
"blank1","ext","fifteento49",100,1,52,1,1,52,1,7214832
"blank1","ext","fiveto14",100,1,23,1,0,23,0,7214832
"blank1","ext","gt49",100,1,13,1,0,13,0,7214832
"blank1","ext","higher",100,1,31,1,0,31,0,3231532
"blank1","ext","male",100,1,50,1,1,50,1,7214832
"blank1","ext","no.birth.reg",100,2,1,2,0,1,0,953310
"blank1","ext","no.educ",100,1,16,1,1,16,1,3231532
"blank1","ext","no.skilled.attendant",100,1,48,1,0,48,0,1844628
"blank1","ext","non.p20",100,1,94,1,0,94,0,7214832
"blank1","ext","p20",100,1,6,1,1,6,1,7214832
"blank1","ext","primary",100,1,84,1,1,84,1,3231532
"blank1","ext","rural",100,1,18,1,1,18,1,7214832
"blank1","ext","secondary",100,1,44,1,0,44,0,3231532
"blank1","ext","stunted",100,2,5,2,0,5,0,953310
"blank1","ext","under5",100,1,12,1,0,12,0,7214832
"blank1","ext","urban",100,1,82,1,1,82,1,7214832
"blank1","female","fifteento49",100,50,52,50,26,52,26,7214832
"blank1","female","fiveto14",100,50,23,50,11,23,11,7214832
"blank1","female","gt49",100,50,13,50,7,13,7,7214832
"blank1","female","higher",100,51,31,51,15,31,15,3231532
"blank1","female","male",100,50,50,50,0,50,0,7214832
"blank1","female","no.birth.reg",100,48,1,48,1,1,1,953310
"blank1","female","no.educ",100,51,16,51,10,16,10,3231532
"blank1","female","no.skilled.attendant",100,100,48,100,48,48,48,1844628
"blank1","female","non.p20",100,50,94,50,47,94,47,7214832
"blank1","female","p20",100,50,6,50,3,6,3,7214832
"blank1","female","primary",100,51,84,51,41,84,41,3231532
"blank1","female","rural",100,50,18,50,9,18,9,7214832
"blank1","female","secondary",100,51,44,51,21,44,21,3231532
"blank1","female","stunted",100,48,5,48,2,5,2,953310
"blank1","female","under5",100,50,12,50,6,12,6,7214832
"blank1","female","urban",100,50,82,50,41,82,41,7214832
"blank1","fifteento49","fiveto14",100,52,23,52,0,23,0,7214832
"blank1","fifteento49","gt49",100,52,13,52,0,13,0,7214832
"blank1","fifteento49","higher",100,71,31,71,25,31,25,3231532
"blank1","fifteento49","male",100,52,50,52,26,50,26,7214832
"blank1","fifteento49","no.birth.reg",100,0,1,0,0,1,0,953310
"blank1","fifteento49","no.educ",100,71,16,71,5,16,5,3231532
"blank1","fifteento49","no.skilled.attendant",100,100,48,100,48,48,48,1844628
"blank1","fifteento49","non.p20",100,52,94,52,50,94,50,7214832
"blank1","fifteento49","p20",100,52,6,52,3,6,3,7214832
"blank1","fifteento49","primary",100,71,84,71,66,84,66,3231532
"blank1","fifteento49","rural",100,52,18,52,9,18,9,7214832
"blank1","fifteento49","secondary",100,71,44,71,34,44,34,3231532
"blank1","fifteento49","stunted",100,0,5,0,0,5,0,953310
"blank1","fifteento49","under5",100,52,12,52,0,12,0,7214832
"blank1","fifteento49","urban",100,52,82,52,43,82,43,7214832
"blank1","fiveto14","gt49",100,23,13,23,0,13,0,7214832
"blank1","fiveto14","higher",100,0,31,0,0,31,0,3231532
"blank1","fiveto14","male",100,23,50,23,12,50,12,7214832
"blank1","fiveto14","no.birth.reg",100,0,1,0,0,1,0,953310
"blank1","fiveto14","no.educ",100,0,16,0,0,16,0,3231532
"blank1","fiveto14","no.skilled.attendant",100,0,48,0,0,48,0,1844628
"blank1","fiveto14","non.p20",100,23,94,23,21,94,21,7214832
"blank1","fiveto14","p20",100,23,6,23,1,6,1,7214832
"blank1","fiveto14","primary",100,0,84,0,0,84,0,3231532
"blank1","fiveto14","rural",100,23,18,23,4,18,4,7214832
"blank1","fiveto14","secondary",100,0,44,0,0,44,0,3231532
"blank1","fiveto14","stunted",100,0,5,0,0,5,0,953310
"blank1","fiveto14","under5",100,23,12,23,0,12,0,7214832
"blank1","fiveto14","urban",100,23,82,23,18,82,18,7214832
"blank1","gt49","higher",100,29,31,29,7,31,7,3231532
"blank1","gt49","male",100,13,50,13,6,50,6,7214832
"blank1","gt49","no.birth.reg",100,0,1,0,0,1,0,953310
"blank1","gt49","no.educ",100,29,16,29,11,16,11,3231532
"blank1","gt49","no.skilled.attendant",100,0,48,0,0,48,0,1844628
"blank1","gt49","non.p20",100,13,94,13,12,94,12,7214832
"blank1","gt49","p20",100,13,6,13,1,6,1,7214832
"blank1","gt49","primary",100,29,84,29,18,84,18,3231532
"blank1","gt49","rural",100,13,18,13,2,18,2,7214832
"blank1","gt49","secondary",100,29,44,29,9,44,9,3231532
"blank1","gt49","stunted",100,0,5,0,0,5,0,953310
"blank1","gt49","under5",100,13,12,13,0,12,0,7214832
"blank1","gt49","urban",100,13,82,13,11,82,11,7214832
"blank1","higher","male",100,31,49,31,16,49,16,3231532
"blank1","higher","no.birth.reg",,,,,,,,3231532
"blank1","higher","no.educ",100,31,16,31,0,16,0,3231532
"blank1","higher","no.skilled.attendant",100,35,43,35,11,43,11,1170957
"blank1","higher","non.p20",100,31,95,31,31,95,31,3231532
"blank1","higher","p20",100,31,5,31,0,5,0,3231532
"blank1","higher","primary",100,31,84,31,31,84,31,3231532
"blank1","higher","rural",100,31,17,31,4,17,4,3231532
"blank1","higher","secondary",100,31,44,31,31,44,31,3231532
"blank1","higher","stunted",,,,,,,,3231532
"blank1","higher","under5",100,31,0,31,0,0,0,3231532
"blank1","higher","urban",100,31,83,31,28,83,28,3231532
"blank1","male","no.birth.reg",100,52,1,52,0,1,0,953310
"blank1","male","no.educ",100,49,16,49,5,16,5,3231532
"blank1","male","no.skilled.attendant",100,0,48,0,0,48,0,1844628
"blank1","male","non.p20",100,50,94,50,48,94,48,7214832
"blank1","male","p20",100,50,6,50,3,6,3,7214832
"blank1","male","primary",100,49,84,49,44,84,44,3231532
"blank1","male","rural",100,50,18,50,9,18,9,7214832
"blank1","male","secondary",100,49,44,49,22,44,22,3231532
"blank1","male","stunted",100,52,5,52,2,5,2,953310
"blank1","male","under5",100,50,12,50,7,12,7,7214832
"blank1","male","urban",100,50,82,50,41,82,41,7214832
"blank1","no.birth.reg","no.educ",,,,,,,,3231532
"blank1","no.birth.reg","no.skilled.attendant",,,,,,,,953310
"blank1","no.birth.reg","non.p20",100,1,93,1,1,93,1,953310
"blank1","no.birth.reg","p20",100,1,7,1,0,7,0,953310
"blank1","no.birth.reg","primary",,,,,,,,3231532
"blank1","no.birth.reg","rural",100,1,19,1,0,19,0,953310
"blank1","no.birth.reg","secondary",,,,,,,,3231532
"blank1","no.birth.reg","stunted",100,1,5,1,0,5,0,953310
"blank1","no.birth.reg","under5",100,1,100,1,1,100,1,953310
"blank1","no.birth.reg","urban",100,1,81,1,1,81,1,953310
"blank1","no.educ","no.skilled.attendant",100,8,43,8,3,43,3,1170957
"blank1","no.educ","non.p20",100,16,95,16,13,95,13,3231532
"blank1","no.educ","p20",100,16,5,16,2,5,2,3231532
"blank1","no.educ","primary",100,16,84,16,0,84,0,3231532
"blank1","no.educ","rural",100,16,17,16,4,17,4,3231532
"blank1","no.educ","secondary",100,16,44,16,0,44,0,3231532
"blank1","no.educ","stunted",,,,,,,,3231532
"blank1","no.educ","under5",100,16,0,16,0,0,0,3231532
"blank1","no.educ","urban",100,16,83,16,12,83,12,3231532
"blank1","no.skilled.attendant","non.p20",100,48,95,48,46,95,46,1844628
"blank1","no.skilled.attendant","p20",100,48,5,48,1,5,1,1844628
"blank1","no.skilled.attendant","primary",100,43,92,43,38,92,38,1170957
"blank1","no.skilled.attendant","rural",100,48,17,48,7,17,7,1844628
"blank1","no.skilled.attendant","secondary",100,43,49,43,18,49,18,1170957
"blank1","no.skilled.attendant","stunted",,,,,,,,953310
"blank1","no.skilled.attendant","under5",100,48,0,48,0,0,0,1844628
"blank1","no.skilled.attendant","urban",100,48,83,48,39,83,39,1844628
"blank1","non.p20","p20",100,94,6,94,0,6,0,7214832
"blank1","non.p20","primary",100,95,84,95,81,84,81,3231532
"blank1","non.p20","rural",100,94,18,94,16,18,16,7214832
"blank1","non.p20","secondary",100,95,44,95,43,44,43,3231532
"blank1","non.p20","stunted",100,93,5,93,4,5,4,953310
"blank1","non.p20","under5",100,94,12,94,12,12,12,7214832
"blank1","non.p20","urban",100,94,82,94,78,82,78,7214832
"blank1","p20","primary",100,5,84,5,3,84,3,3231532
"blank1","p20","rural",100,6,18,6,2,18,2,7214832
"blank1","p20","secondary",100,5,44,5,1,44,1,3231532
"blank1","p20","stunted",100,7,5,7,1,5,1,953310
"blank1","p20","under5",100,6,12,6,1,12,1,7214832
"blank1","p20","urban",100,6,82,6,4,82,4,7214832
"blank1","primary","rural",100,84,17,84,13,17,13,3231532
"blank1","primary","secondary",100,84,44,84,44,44,44,3231532
"blank1","primary","stunted",,,,,,,,3231532
"blank1","primary","under5",100,84,0,84,0,0,0,3231532
"blank1","primary","urban",100,84,83,84,71,83,71,3231532
"blank1","rural","secondary",100,17,44,17,6,44,6,3231532
"blank1","rural","stunted",100,19,5,19,1,5,1,953310
"blank1","rural","under5",100,18,12,18,2,12,2,7214832
"blank1","rural","urban",100,18,82,18,0,82,0,7214832
"blank1","secondary","stunted",,,,,,,,3231532
"blank1","secondary","under5",100,44,0,44,0,0,0,3231532
"blank1","secondary","urban",100,44,83,44,38,83,38,3231532
"blank1","stunted","under5",100,5,100,5,5,100,5,953310
"blank1","stunted","urban",100,5,81,5,4,81,4,953310
"blank1","under5","urban",100,12,82,12,10,82,10,7214832
"blank2","ext","female",100,1,50,1,1,50,1,7214832
"blank2","ext","fifteento49",100,1,52,1,1,52,1,7214832
"blank2","ext","fiveto14",100,1,23,1,0,23,0,7214832
"blank2","ext","gt49",100,1,13,1,0,13,0,7214832
"blank2","ext","higher",100,1,31,1,0,31,0,3231532
"blank2","ext","male",100,1,50,1,1,50,1,7214832
"blank2","ext","no.birth.reg",100,2,1,2,0,1,0,953310
"blank2","ext","no.educ",100,1,16,1,1,16,1,3231532
"blank2","ext","no.skilled.attendant",100,1,48,1,0,48,0,1844628
"blank2","ext","non.p20",100,1,94,1,0,94,0,7214832
"blank2","ext","p20",100,1,6,1,1,6,1,7214832
"blank2","ext","primary",100,1,84,1,1,84,1,3231532
"blank2","ext","rural",100,1,18,1,1,18,1,7214832
"blank2","ext","secondary",100,1,44,1,0,44,0,3231532
"blank2","ext","stunted",100,2,5,2,0,5,0,953310
"blank2","ext","under5",100,1,12,1,0,12,0,7214832
"blank2","ext","urban",100,1,82,1,1,82,1,7214832
"blank2","female","fifteento49",100,50,52,50,26,52,26,7214832
"blank2","female","fiveto14",100,50,23,50,11,23,11,7214832
"blank2","female","gt49",100,50,13,50,7,13,7,7214832
"blank2","female","higher",100,51,31,51,15,31,15,3231532
"blank2","female","male",100,50,50,50,0,50,0,7214832
"blank2","female","no.birth.reg",100,48,1,48,1,1,1,953310
"blank2","female","no.educ",100,51,16,51,10,16,10,3231532
"blank2","female","no.skilled.attendant",100,100,48,100,48,48,48,1844628
"blank2","female","non.p20",100,50,94,50,47,94,47,7214832
"blank2","female","p20",100,50,6,50,3,6,3,7214832
"blank2","female","primary",100,51,84,51,41,84,41,3231532
"blank2","female","rural",100,50,18,50,9,18,9,7214832
"blank2","female","secondary",100,51,44,51,21,44,21,3231532
"blank2","female","stunted",100,48,5,48,2,5,2,953310
"blank2","female","under5",100,50,12,50,6,12,6,7214832
"blank2","female","urban",100,50,82,50,41,82,41,7214832
"blank2","fifteento49","fiveto14",100,52,23,52,0,23,0,7214832
"blank2","fifteento49","gt49",100,52,13,52,0,13,0,7214832
"blank2","fifteento49","higher",100,71,31,71,25,31,25,3231532
"blank2","fifteento49","male",100,52,50,52,26,50,26,7214832
"blank2","fifteento49","no.birth.reg",100,0,1,0,0,1,0,953310
"blank2","fifteento49","no.educ",100,71,16,71,5,16,5,3231532
"blank2","fifteento49","no.skilled.attendant",100,100,48,100,48,48,48,1844628
"blank2","fifteento49","non.p20",100,52,94,52,50,94,50,7214832
"blank2","fifteento49","p20",100,52,6,52,3,6,3,7214832
"blank2","fifteento49","primary",100,71,84,71,66,84,66,3231532
"blank2","fifteento49","rural",100,52,18,52,9,18,9,7214832
"blank2","fifteento49","secondary",100,71,44,71,34,44,34,3231532
"blank2","fifteento49","stunted",100,0,5,0,0,5,0,953310
"blank2","fifteento49","under5",100,52,12,52,0,12,0,7214832
"blank2","fifteento49","urban",100,52,82,52,43,82,43,7214832
"blank2","fiveto14","gt49",100,23,13,23,0,13,0,7214832
"blank2","fiveto14","higher",100,0,31,0,0,31,0,3231532
"blank2","fiveto14","male",100,23,50,23,12,50,12,7214832
"blank2","fiveto14","no.birth.reg",100,0,1,0,0,1,0,953310
"blank2","fiveto14","no.educ",100,0,16,0,0,16,0,3231532
"blank2","fiveto14","no.skilled.attendant",100,0,48,0,0,48,0,1844628
"blank2","fiveto14","non.p20",100,23,94,23,21,94,21,7214832
"blank2","fiveto14","p20",100,23,6,23,1,6,1,7214832
"blank2","fiveto14","primary",100,0,84,0,0,84,0,3231532
"blank2","fiveto14","rural",100,23,18,23,4,18,4,7214832
"blank2","fiveto14","secondary",100,0,44,0,0,44,0,3231532
"blank2","fiveto14","stunted",100,0,5,0,0,5,0,953310
"blank2","fiveto14","under5",100,23,12,23,0,12,0,7214832
"blank2","fiveto14","urban",100,23,82,23,18,82,18,7214832
"blank2","gt49","higher",100,29,31,29,7,31,7,3231532
"blank2","gt49","male",100,13,50,13,6,50,6,7214832
"blank2","gt49","no.birth.reg",100,0,1,0,0,1,0,953310
"blank2","gt49","no.educ",100,29,16,29,11,16,11,3231532
"blank2","gt49","no.skilled.attendant",100,0,48,0,0,48,0,1844628
"blank2","gt49","non.p20",100,13,94,13,12,94,12,7214832
"blank2","gt49","p20",100,13,6,13,1,6,1,7214832
"blank2","gt49","primary",100,29,84,29,18,84,18,3231532
"blank2","gt49","rural",100,13,18,13,2,18,2,7214832
"blank2","gt49","secondary",100,29,44,29,9,44,9,3231532
"blank2","gt49","stunted",100,0,5,0,0,5,0,953310
"blank2","gt49","under5",100,13,12,13,0,12,0,7214832
"blank2","gt49","urban",100,13,82,13,11,82,11,7214832
"blank2","higher","male",100,31,49,31,16,49,16,3231532
"blank2","higher","no.birth.reg",,,,,,,,3231532
"blank2","higher","no.educ",100,31,16,31,0,16,0,3231532
"blank2","higher","no.skilled.attendant",100,35,43,35,11,43,11,1170957
"blank2","higher","non.p20",100,31,95,31,31,95,31,3231532
"blank2","higher","p20",100,31,5,31,0,5,0,3231532
"blank2","higher","primary",100,31,84,31,31,84,31,3231532
"blank2","higher","rural",100,31,17,31,4,17,4,3231532
"blank2","higher","secondary",100,31,44,31,31,44,31,3231532
"blank2","higher","stunted",,,,,,,,3231532
"blank2","higher","under5",100,31,0,31,0,0,0,3231532
"blank2","higher","urban",100,31,83,31,28,83,28,3231532
"blank2","male","no.birth.reg",100,52,1,52,0,1,0,953310
"blank2","male","no.educ",100,49,16,49,5,16,5,3231532
"blank2","male","no.skilled.attendant",100,0,48,0,0,48,0,1844628
"blank2","male","non.p20",100,50,94,50,48,94,48,7214832
"blank2","male","p20",100,50,6,50,3,6,3,7214832
"blank2","male","primary",100,49,84,49,44,84,44,3231532
"blank2","male","rural",100,50,18,50,9,18,9,7214832
"blank2","male","secondary",100,49,44,49,22,44,22,3231532
"blank2","male","stunted",100,52,5,52,2,5,2,953310
"blank2","male","under5",100,50,12,50,7,12,7,7214832
"blank2","male","urban",100,50,82,50,41,82,41,7214832
"blank2","no.birth.reg","no.educ",,,,,,,,3231532
"blank2","no.birth.reg","no.skilled.attendant",,,,,,,,953310
"blank2","no.birth.reg","non.p20",100,1,93,1,1,93,1,953310
"blank2","no.birth.reg","p20",100,1,7,1,0,7,0,953310
"blank2","no.birth.reg","primary",,,,,,,,3231532
"blank2","no.birth.reg","rural",100,1,19,1,0,19,0,953310
"blank2","no.birth.reg","secondary",,,,,,,,3231532
"blank2","no.birth.reg","stunted",100,1,5,1,0,5,0,953310
"blank2","no.birth.reg","under5",100,1,100,1,1,100,1,953310
"blank2","no.birth.reg","urban",100,1,81,1,1,81,1,953310
"blank2","no.educ","no.skilled.attendant",100,8,43,8,3,43,3,1170957
"blank2","no.educ","non.p20",100,16,95,16,13,95,13,3231532
"blank2","no.educ","p20",100,16,5,16,2,5,2,3231532
"blank2","no.educ","primary",100,16,84,16,0,84,0,3231532
"blank2","no.educ","rural",100,16,17,16,4,17,4,3231532
"blank2","no.educ","secondary",100,16,44,16,0,44,0,3231532
"blank2","no.educ","stunted",,,,,,,,3231532
"blank2","no.educ","under5",100,16,0,16,0,0,0,3231532
"blank2","no.educ","urban",100,16,83,16,12,83,12,3231532
"blank2","no.skilled.attendant","non.p20",100,48,95,48,46,95,46,1844628
"blank2","no.skilled.attendant","p20",100,48,5,48,1,5,1,1844628
"blank2","no.skilled.attendant","primary",100,43,92,43,38,92,38,1170957
