"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,26,100,26,26,26,22211166
"blank1","blank2","female",100,100,52,100,52,52,52,22211166
"blank1","blank2","fifteento49",100,100,44,100,44,44,44,22211166
"blank1","blank2","fiveto14",100,100,28,100,28,28,28,22211166
"blank1","blank2","gt49",100,100,12,100,12,12,12,22211166
"blank1","blank2","higher",100,100,7,100,7,7,7,8136637
"blank1","blank2","male",100,100,48,100,48,48,48,22211166
"blank1","blank2","no.birth.reg",100,100,34,100,34,34,34,3624458
"blank1","blank2","no.educ",100,100,49,100,49,49,49,8136637
"blank1","blank2","no.skilled.attendant",100,100,51,100,51,51,51,5271950
"blank1","blank2","non.p20",100,100,61,100,61,61,61,22211166
"blank1","blank2","p20",100,100,39,100,39,39,39,22211166
"blank1","blank2","primary",100,100,51,100,51,51,51,8136637
"blank1","blank2","rural",100,100,52,100,52,52,52,22211166
"blank1","blank2","secondary",100,100,10,100,10,10,10,8136637
"blank1","blank2","stunted",100,100,28,100,28,28,28,3624458
"blank1","blank2","under5",100,100,17,100,17,17,17,22211166
"blank1","blank2","urban",100,100,48,100,48,48,48,22211166
"blank1","ext","female",100,26,52,26,14,52,14,22211166
"blank1","ext","fifteento49",100,26,44,26,9,44,9,22211166
"blank1","ext","fiveto14",100,26,28,26,8,28,8,22211166
"blank1","ext","gt49",100,26,12,26,4,12,4,22211166
"blank1","ext","higher",100,25,7,25,0,7,0,8136637
"blank1","ext","male",100,26,48,26,13,48,13,22211166
"blank1","ext","no.birth.reg",100,30,34,30,19,34,19,3624458
"blank1","ext","no.educ",100,25,49,25,22,49,22,8136637
"blank1","ext","no.skilled.attendant",100,22,51,22,16,51,16,5271950
"blank1","ext","non.p20",100,26,61,26,0,61,0,22211166
"blank1","ext","p20",100,26,39,26,26,39,26,22211166
"blank1","ext","primary",100,25,51,25,3,51,3,8136637
"blank1","ext","rural",100,26,52,26,26,52,26,22211166
"blank1","ext","secondary",100,25,10,25,0,10,0,8136637
"blank1","ext","stunted",100,30,28,30,7,28,7,3624458
"blank1","ext","under5",100,26,17,26,5,17,5,22211166
"blank1","ext","urban",100,26,48,26,0,48,0,22211166
"blank1","female","fifteento49",100,52,44,52,23,44,23,22211166
"blank1","female","fiveto14",100,52,28,52,14,28,14,22211166
